CHILDCODE	GFMRIDR4	OFNTYUR4	VLNTYUR4	OFNTSPR4	VLNTSPR4	OFSPYUR4	VLSPYUR4	OFSPNTR4	VLSPNTR4
161047	1	 	 	 	 	 	 	 	 
161047	2	 	 	 	 	 	 	 	 
161047	3	 	 	 	 	 	 	 	 
161047	4	 	 	 	 	 	 	 	 
161047	5	 	 	 	 	 	 	 	 
161047	6	 	 	 	 	 	 	 	 
161047	7	 	 	 	 	 	 	 	 
161047	8	 	 	 	 	 	 	 	 
161047	9	 	 	 	 	 	 	 	 
161047	10	 	 	 	 	 	 	 	 
161047	11	 	 	 	 	 	 	 	 
161047	12	 	 	 	 	 	 	 	 
161047	13	 	 	 	 	 	 	 	 
161048	1	 	 	 	 	 	 	 	 
161048	2	 	 	 	 	 	 	 	 
161048	3	 	 	 	 	 	 	 	 
161048	4	 	 	 	 	 	 	 	 
161048	5	 	 	 	 	 	 	 	 
161048	6	 	 	 	 	 	 	 	 
161048	7	 	 	 	 	 	 	 	 
161048	8	 	 	 	 	 	 	 	 
161048	9	 	 	 	 	 	 	 	 
161048	10	 	 	 	 	 	 	 	 
161048	11	 	 	 	 	 	 	 	 
161048	12	 	 	 	 	 	 	 	 
161048	13	 	 	 	 	 	 	 	 
161049	1	 	 	 	 	 	 	 	 
161049	2	 	 	 	 	 	 	 	 
161049	3	 	 	 	 	 	 	 	 
161049	4	 	 	 	 	 	 	 	 
161049	5	 	 	 	 	 	 	 	 
161049	6	 	 	 	 	 	 	 	 
161049	7	 	 	 	 	 	 	 	 
161049	8	 	 	 	 	 	 	 	 
161049	9	 	 	 	 	 	 	 	 
161049	10	 	 	 	 	 	 	 	 
161049	11	 	 	 	 	 	 	 	 
161049	12	 	 	 	 	 	 	 	 
161049	13	 	 	 	 	 	 	 	 
161050	1	 	 	 	 	 	 	 	 
161050	2	 	 	 	 	 	 	 	 
161050	3	 	 	 	 	 	 	 	 
161050	4	 	 	 	 	 	 	 	 
161050	5	 	 	 	 	 	 	 	 
161050	6	 	 	 	 	 	 	 	 
161050	7	 	 	 	 	 	 	 	 
161050	8	 	 	 	 	 	 	 	 
161050	9	 	 	 	 	 	 	 	 
161050	10	 	 	 	 	 	 	 	 
161050	11	 	 	 	 	 	 	 	 
161050	12	 	 	 	 	 	 	 	 
161050	13	 	 	 	 	 	 	 	 
171001	1	 	 	 	 	 	 	 	 
171001	2	 	 	 	 	 	 	 	 
171001	3	 	 	 	 	 	 	 	 
171001	4	 	 	 	 	 	 	 	 
171001	5	 	 	 	 	 	 	 	 
171001	6	 	 	 	 	 	 	 	 
171001	7	 	 	 	 	 	 	 	 
171001	8	 	 	 	 	 	 	 	 
171001	9	 	 	 	 	 	 	 	 
171001	10	 	 	 	 	 	 	 	 
171001	11	 	 	 	 	 	 	 	 
171001	12	 	 	 	 	 	 	 	 
171001	13	 	 	 	 	 	 	 	 
171002	1	0	 	0	 	0	 	1	800
171002	2	0	 	0	 	0	 	1	1
171002	3	0	 	0	 	0	 	1	1
171002	4	0	 	0	 	0	 	0	 
171002	5	0	 	0	 	0	 	0	 
171002	6	0	 	0	 	0	 	0	 
171002	7	0	 	0	 	0	 	1	1000
171002	8	0	 	1	1400	0	 	0	 
171002	9	0	 	0	 	0	 	0	 
171002	10	0	 	0	 	0	 	0	 
171002	11	0	 	0	 	0	 	0	 
171002	12	0	 	0	 	0	 	0	 
171002	13	0	 	0	 	0	 	0	 
171003	1	 	 	 	 	 	 	 	 
171003	2	 	 	 	 	 	 	 	 
171003	3	 	 	 	 	 	 	 	 
171003	4	 	 	 	 	 	 	 	 
171003	5	 	 	 	 	 	 	 	 
171003	6	 	 	 	 	 	 	 	 
171003	7	 	 	 	 	 	 	 	 
171003	8	 	 	 	 	 	 	 	 
171003	9	 	 	 	 	 	 	 	 
171003	10	 	 	 	 	 	 	 	 
171003	11	 	 	 	 	 	 	 	 
171003	12	 	 	 	 	 	 	 	 
171003	13	 	 	 	 	 	 	 	 
171005	1	 	 	 	 	 	 	 	 
171005	2	 	 	 	 	 	 	 	 
171005	3	 	 	 	 	 	 	 	 
171005	4	 	 	 	 	 	 	 	 
171005	5	 	 	 	 	 	 	 	 
171005	6	 	 	 	 	 	 	 	 
171005	7	 	 	 	 	 	 	 	 
171005	8	 	 	 	 	 	 	 	 
171005	9	 	 	 	 	 	 	 	 
171005	10	 	 	 	 	 	 	 	 
171005	11	 	 	 	 	 	 	 	 
171005	12	 	 	 	 	 	 	 	 
171005	13	 	 	 	 	 	 	 	 
171006	1	 	 	 	 	 	 	 	 
171006	2	 	 	 	 	 	 	 	 
171006	3	 	 	 	 	 	 	 	 
171006	4	 	 	 	 	 	 	 	 
171006	5	 	 	 	 	 	 	 	 
171006	6	 	 	 	 	 	 	 	 
171006	7	 	 	 	 	 	 	 	 
171006	8	 	 	 	 	 	 	 	 
171006	9	 	 	 	 	 	 	 	 
171006	10	 	 	 	 	 	 	 	 
171006	11	 	 	 	 	 	 	 	 
171006	12	 	 	 	 	 	 	 	 
171006	13	 	 	 	 	 	 	 	 
171007	1	 	 	 	 	 	 	 	 
171007	2	 	 	 	 	 	 	 	 
171007	3	 	 	 	 	 	 	 	 
171007	4	 	 	 	 	 	 	 	 
171007	5	 	 	 	 	 	 	 	 
171007	6	 	 	 	 	 	 	 	 
171007	7	 	 	 	 	 	 	 	 
171007	8	 	 	 	 	 	 	 	 
171007	9	 	 	 	 	 	 	 	 
171007	10	 	 	 	 	 	 	 	 
171007	11	 	 	 	 	 	 	 	 
171007	12	 	 	 	 	 	 	 	 
171007	13	 	 	 	 	 	 	 	 
171008	1	 	 	 	 	 	 	 	 
171008	2	 	 	 	 	 	 	 	 
171008	3	 	 	 	 	 	 	 	 
171008	4	 	 	 	 	 	 	 	 
171008	5	 	 	 	 	 	 	 	 
171008	6	 	 	 	 	 	 	 	 
171008	7	 	 	 	 	 	 	 	 
171008	8	 	 	 	 	 	 	 	 
171008	9	 	 	 	 	 	 	 	 
171008	10	 	 	 	 	 	 	 	 
171008	11	 	 	 	 	 	 	 	 
171008	12	 	 	 	 	 	 	 	 
171008	13	 	 	 	 	 	 	 	 
171010	1	 	 	 	 	 	 	 	 
171010	2	 	 	 	 	 	 	 	 
171010	3	 	 	 	 	 	 	 	 
171010	4	 	 	 	 	 	 	 	 
171010	5	 	 	 	 	 	 	 	 
171010	6	 	 	 	 	 	 	 	 
171010	7	 	 	 	 	 	 	 	 
171010	8	 	 	 	 	 	 	 	 
171010	9	 	 	 	 	 	 	 	 
171010	10	 	 	 	 	 	 	 	 
171010	11	 	 	 	 	 	 	 	 
171010	12	 	 	 	 	 	 	 	 
171010	13	 	 	 	 	 	 	 	 
171011	1	 	 	 	 	 	 	 	 
171011	2	 	 	 	 	 	 	 	 
171011	3	 	 	 	 	 	 	 	 
171011	4	 	 	 	 	 	 	 	 
171011	5	 	 	 	 	 	 	 	 
171011	6	 	 	 	 	 	 	 	 
171011	7	 	 	 	 	 	 	 	 
171011	8	 	 	 	 	 	 	 	 
171011	9	 	 	 	 	 	 	 	 
171011	10	 	 	 	 	 	 	 	 
171011	11	 	 	 	 	 	 	 	 
171011	12	 	 	 	 	 	 	 	 
171011	13	 	 	 	 	 	 	 	 
171012	1	 	 	 	 	 	 	 	 
171012	2	 	 	 	 	 	 	 	 
171012	3	 	 	 	 	 	 	 	 
171012	4	 	 	 	 	 	 	 	 
171012	5	 	 	 	 	 	 	 	 
171012	6	 	 	 	 	 	 	 	 
171012	7	 	 	 	 	 	 	 	 
171012	8	 	 	 	 	 	 	 	 
171012	9	 	 	 	 	 	 	 	 
171012	10	 	 	 	 	 	 	 	 
171012	11	 	 	 	 	 	 	 	 
171012	12	 	 	 	 	 	 	 	 
171012	13	 	 	 	 	 	 	 	 
171014	1	 	 	 	 	 	 	 	 
171014	2	 	 	 	 	 	 	 	 
171014	3	 	 	 	 	 	 	 	 
171014	4	 	 	 	 	 	 	 	 
171014	5	 	 	 	 	 	 	 	 
171014	6	 	 	 	 	 	 	 	 
171014	7	 	 	 	 	 	 	 	 
171014	8	 	 	 	 	 	 	 	 
171014	9	 	 	 	 	 	 	 	 
171014	10	 	 	 	 	 	 	 	 
171014	11	 	 	 	 	 	 	 	 
171014	12	 	 	 	 	 	 	 	 
171014	13	 	 	 	 	 	 	 	 
171015	1	 	 	 	 	 	 	 	 
171015	2	 	 	 	 	 	 	 	 
171015	3	 	 	 	 	 	 	 	 
171015	4	 	 	 	 	 	 	 	 
171015	5	 	 	 	 	 	 	 	 
171015	6	 	 	 	 	 	 	 	 
171015	7	 	 	 	 	 	 	 	 
171015	8	 	 	 	 	 	 	 	 
171015	9	 	 	 	 	 	 	 	 
171015	10	 	 	 	 	 	 	 	 
171015	11	 	 	 	 	 	 	 	 
171015	12	 	 	 	 	 	 	 	 
171015	13	 	 	 	 	 	 	 	 
171016	1	0	 	0	 	0	 	1	3000
171016	2	0	 	1	3000	0	 	0	 
171016	3	0	 	1	8000	0	 	0	 
171016	4	0	 	0	 	0	 	1	2000
171016	5	0	 	0	 	0	 	0	 
171016	6	0	 	0	 	0	 	0	 
171016	7	0	 	0	 	0	 	1	2600
171016	8	0	 	1	3000	0	 	1	3000
171016	9	0	 	0	 	0	 	0	 
171016	10	0	 	0	 	0	 	0	 
171016	11	0	 	0	 	0	 	0	 
171016	12	0	 	0	 	0	 	0	 
171016	13	0	 	0	 	0	 	0	 
171017	1	 	 	 	 	 	 	 	 
171017	2	 	 	 	 	 	 	 	 
171017	3	 	 	 	 	 	 	 	 
171017	4	 	 	 	 	 	 	 	 
171017	5	 	 	 	 	 	 	 	 
171017	6	 	 	 	 	 	 	 	 
171017	7	 	 	 	 	 	 	 	 
171017	8	 	 	 	 	 	 	 	 
171017	9	 	 	 	 	 	 	 	 
171017	10	 	 	 	 	 	 	 	 
171017	11	 	 	 	 	 	 	 	 
171017	12	 	 	 	 	 	 	 	 
171017	13	 	 	 	 	 	 	 	 
171018	1	 	 	 	 	 	 	 	 
171018	2	 	 	 	 	 	 	 	 
171018	3	 	 	 	 	 	 	 	 
171018	4	 	 	 	 	 	 	 	 
171018	5	 	 	 	 	 	 	 	 
171018	6	 	 	 	 	 	 	 	 
171018	7	 	 	 	 	 	 	 	 
171018	8	 	 	 	 	 	 	 	 
171018	9	 	 	 	 	 	 	 	 
171018	10	 	 	 	 	 	 	 	 
171018	11	 	 	 	 	 	 	 	 
171018	12	 	 	 	 	 	 	 	 
171018	13	 	 	 	 	 	 	 	 
171019	1	0	 	0	 	0	 	1	2000
171019	2	0	 	0	 	0	 	1	3000
171019	3	0	 	1	2000	0	 	0	 
171019	4	0	 	0	 	0	 	0	 
171019	5	0	 	0	 	0	 	0	 
171019	6	0	 	0	 	0	 	0	 
171019	7	0	 	0	 	0	 	1	1000
171019	8	0	 	1	3900	0	 	0	 
171019	9	0	 	1	-77	0	 	0	 
171019	10	0	 	1	-77	0	 	0	 
171019	11	0	 	0	 	0	 	0	 
171019	12	0	 	0	 	0	 	0	 
171019	13	0	 	0	 	0	 	0	 
171020	1	 	 	 	 	 	 	 	 
171020	2	 	 	 	 	 	 	 	 
171020	3	 	 	 	 	 	 	 	 
171020	4	 	 	 	 	 	 	 	 
171020	5	 	 	 	 	 	 	 	 
171020	6	 	 	 	 	 	 	 	 
171020	7	 	 	 	 	 	 	 	 
171020	8	 	 	 	 	 	 	 	 
171020	9	 	 	 	 	 	 	 	 
171020	10	 	 	 	 	 	 	 	 
171020	11	 	 	 	 	 	 	 	 
171020	12	 	 	 	 	 	 	 	 
171020	13	 	 	 	 	 	 	 	 
171021	1	 	 	 	 	 	 	 	 
171021	2	 	 	 	 	 	 	 	 
171021	3	 	 	 	 	 	 	 	 
171021	4	 	 	 	 	 	 	 	 
171021	5	 	 	 	 	 	 	 	 
171021	6	 	 	 	 	 	 	 	 
171021	7	 	 	 	 	 	 	 	 
171021	8	 	 	 	 	 	 	 	 
171021	9	 	 	 	 	 	 	 	 
171021	10	 	 	 	 	 	 	 	 
171021	11	 	 	 	 	 	 	 	 
171021	12	 	 	 	 	 	 	 	 
171021	13	 	 	 	 	 	 	 	 
171022	1	 	 	 	 	 	 	 	 
171022	2	 	 	 	 	 	 	 	 
171022	3	 	 	 	 	 	 	 	 
171022	4	 	 	 	 	 	 	 	 
171022	5	 	 	 	 	 	 	 	 
171022	6	 	 	 	 	 	 	 	 
171022	7	 	 	 	 	 	 	 	 
171022	8	 	 	 	 	 	 	 	 
171022	9	 	 	 	 	 	 	 	 
171022	10	 	 	 	 	 	 	 	 
171022	11	 	 	 	 	 	 	 	 
171022	12	 	 	 	 	 	 	 	 
171022	13	 	 	 	 	 	 	 	 
171023	1	 	 	 	 	 	 	 	 
171023	2	 	 	 	 	 	 	 	 
171023	3	 	 	 	 	 	 	 	 
171023	4	 	 	 	 	 	 	 	 
171023	5	 	 	 	 	 	 	 	 
171023	6	 	 	 	 	 	 	 	 
171023	7	 	 	 	 	 	 	 	 
171023	8	 	 	 	 	 	 	 	 
171023	9	 	 	 	 	 	 	 	 
171023	10	 	 	 	 	 	 	 	 
171023	11	 	 	 	 	 	 	 	 
171023	12	 	 	 	 	 	 	 	 
171023	13	 	 	 	 	 	 	 	 
171024	1	 	 	 	 	 	 	 	 
171024	2	 	 	 	 	 	 	 	 
171024	3	 	 	 	 	 	 	 	 
171024	4	 	 	 	 	 	 	 	 
171024	5	 	 	 	 	 	 	 	 
171024	6	 	 	 	 	 	 	 	 
171024	7	 	 	 	 	 	 	 	 
171024	8	 	 	 	 	 	 	 	 
171024	9	 	 	 	 	 	 	 	 
171024	10	 	 	 	 	 	 	 	 
171024	11	 	 	 	 	 	 	 	 
171024	12	 	 	 	 	 	 	 	 
171024	13	 	 	 	 	 	 	 	 
171025	1	 	 	 	 	 	 	 	 
171025	2	 	 	 	 	 	 	 	 
171025	3	 	 	 	 	 	 	 	 
171025	4	 	 	 	 	 	 	 	 
171025	5	 	 	 	 	 	 	 	 
171025	6	 	 	 	 	 	 	 	 
171025	7	 	 	 	 	 	 	 	 
171025	8	 	 	 	 	 	 	 	 
171025	9	 	 	 	 	 	 	 	 
171025	10	 	 	 	 	 	 	 	 
171025	11	 	 	 	 	 	 	 	 
171025	12	 	 	 	 	 	 	 	 
171025	13	 	 	 	 	 	 	 	 
171026	1	 	 	 	 	 	 	 	 
171026	2	 	 	 	 	 	 	 	 
171026	3	 	 	 	 	 	 	 	 
171026	4	 	 	 	 	 	 	 	 
171026	5	 	 	 	 	 	 	 	 
171026	6	 	 	 	 	 	 	 	 
171026	7	 	 	 	 	 	 	 	 
171026	8	 	 	 	 	 	 	 	 
171026	9	 	 	 	 	 	 	 	 
171026	10	 	 	 	 	 	 	 	 
171026	11	 	 	 	 	 	 	 	 
171026	12	 	 	 	 	 	 	 	 
171026	13	 	 	 	 	 	 	 	 
171027	1	 	 	 	 	 	 	 	 
171027	2	 	 	 	 	 	 	 	 
171027	3	 	 	 	 	 	 	 	 
171027	4	 	 	 	 	 	 	 	 
171027	5	 	 	 	 	 	 	 	 
171027	6	 	 	 	 	 	 	 	 
171027	7	 	 	 	 	 	 	 	 
171027	8	 	 	 	 	 	 	 	 
171027	9	 	 	 	 	 	 	 	 
171027	10	 	 	 	 	 	 	 	 
171027	11	 	 	 	 	 	 	 	 
171027	12	 	 	 	 	 	 	 	 
171027	13	 	 	 	 	 	 	 	 
171028	1	 	 	 	 	 	 	 	 
171028	2	 	 	 	 	 	 	 	 
171028	3	 	 	 	 	 	 	 	 
171028	4	 	 	 	 	 	 	 	 
171028	5	 	 	 	 	 	 	 	 
171028	6	 	 	 	 	 	 	 	 
171028	7	 	 	 	 	 	 	 	 
171028	8	 	 	 	 	 	 	 	 
171028	9	 	 	 	 	 	 	 	 
171028	10	 	 	 	 	 	 	 	 
171028	11	 	 	 	 	 	 	 	 
171028	12	 	 	 	 	 	 	 	 
171028	13	 	 	 	 	 	 	 	 
171029	1	 	 	 	 	 	 	 	 
171029	2	 	 	 	 	 	 	 	 
171029	3	 	 	 	 	 	 	 	 
171029	4	 	 	 	 	 	 	 	 
171029	5	 	 	 	 	 	 	 	 
171029	6	 	 	 	 	 	 	 	 
171029	7	 	 	 	 	 	 	 	 
171029	8	 	 	 	 	 	 	 	 
171029	9	 	 	 	 	 	 	 	 
171029	10	 	 	 	 	 	 	 	 
171029	11	 	 	 	 	 	 	 	 
171029	12	 	 	 	 	 	 	 	 
171029	13	 	 	 	 	 	 	 	 
171030	1	 	 	 	 	 	 	 	 
171030	2	 	 	 	 	 	 	 	 
171030	3	 	 	 	 	 	 	 	 
171030	4	 	 	 	 	 	 	 	 
171030	5	 	 	 	 	 	 	 	 
171030	6	 	 	 	 	 	 	 	 
171030	7	 	 	 	 	 	 	 	 
171030	8	 	 	 	 	 	 	 	 
171030	9	 	 	 	 	 	 	 	 
171030	10	 	 	 	 	 	 	 	 
171030	11	 	 	 	 	 	 	 	 
171030	12	 	 	 	 	 	 	 	 
171030	13	 	 	 	 	 	 	 	 
171031	1	 	 	 	 	 	 	 	 
171031	2	 	 	 	 	 	 	 	 
171031	3	 	 	 	 	 	 	 	 
171031	4	 	 	 	 	 	 	 	 
171031	5	 	 	 	 	 	 	 	 
171031	6	 	 	 	 	 	 	 	 
171031	7	 	 	 	 	 	 	 	 
171031	8	 	 	 	 	 	 	 	 
171031	9	 	 	 	 	 	 	 	 
171031	10	 	 	 	 	 	 	 	 
171031	11	 	 	 	 	 	 	 	 
171031	12	 	 	 	 	 	 	 	 
171031	13	 	 	 	 	 	 	 	 
171032	1	 	 	 	 	 	 	 	 
171032	2	 	 	 	 	 	 	 	 
171032	3	 	 	 	 	 	 	 	 
171032	4	 	 	 	 	 	 	 	 
171032	5	 	 	 	 	 	 	 	 
171032	6	 	 	 	 	 	 	 	 
171032	7	 	 	 	 	 	 	 	 
171032	8	 	 	 	 	 	 	 	 
171032	9	 	 	 	 	 	 	 	 
171032	10	 	 	 	 	 	 	 	 
171032	11	 	 	 	 	 	 	 	 
171032	12	 	 	 	 	 	 	 	 
171032	13	 	 	 	 	 	 	 	 
171033	1	 	 	 	 	 	 	 	 
171033	2	 	 	 	 	 	 	 	 
171033	3	 	 	 	 	 	 	 	 
171033	4	 	 	 	 	 	 	 	 
171033	5	 	 	 	 	 	 	 	 
171033	6	 	 	 	 	 	 	 	 
171033	7	 	 	 	 	 	 	 	 
171033	8	 	 	 	 	 	 	 	 
171033	9	 	 	 	 	 	 	 	 
171033	10	 	 	 	 	 	 	 	 
171033	11	 	 	 	 	 	 	 	 
171033	12	 	 	 	 	 	 	 	 
171033	13	 	 	 	 	 	 	 	 
171034	1	 	 	 	 	 	 	 	 
171034	2	 	 	 	 	 	 	 	 
171034	3	 	 	 	 	 	 	 	 
171034	4	 	 	 	 	 	 	 	 
171034	5	 	 	 	 	 	 	 	 
171034	6	 	 	 	 	 	 	 	 
171034	7	 	 	 	 	 	 	 	 
171034	8	 	 	 	 	 	 	 	 
171034	9	 	 	 	 	 	 	 	 
171034	10	 	 	 	 	 	 	 	 
171034	11	 	 	 	 	 	 	 	 
171034	12	 	 	 	 	 	 	 	 
171034	13	 	 	 	 	 	 	 	 
171035	1	 	 	 	 	 	 	 	 
171035	2	 	 	 	 	 	 	 	 
171035	3	 	 	 	 	 	 	 	 
171035	4	 	 	 	 	 	 	 	 
171035	5	 	 	 	 	 	 	 	 
171035	6	 	 	 	 	 	 	 	 
171035	7	 	 	 	 	 	 	 	 
171035	8	 	 	 	 	 	 	 	 
171035	9	 	 	 	 	 	 	 	 
171035	10	 	 	 	 	 	 	 	 
171035	11	 	 	 	 	 	 	 	 
171035	12	 	 	 	 	 	 	 	 
171035	13	 	 	 	 	 	 	 	 
171036	1	 	 	 	 	 	 	 	 
171036	2	 	 	 	 	 	 	 	 
171036	3	 	 	 	 	 	 	 	 
171036	4	 	 	 	 	 	 	 	 
171036	5	 	 	 	 	 	 	 	 
171036	6	 	 	 	 	 	 	 	 
171036	7	 	 	 	 	 	 	 	 
171036	8	 	 	 	 	 	 	 	 
171036	9	 	 	 	 	 	 	 	 
171036	10	 	 	 	 	 	 	 	 
171036	11	 	 	 	 	 	 	 	 
171036	12	 	 	 	 	 	 	 	 
171036	13	 	 	 	 	 	 	 	 
171037	1	 	 	 	 	 	 	 	 
171037	2	 	 	 	 	 	 	 	 
171037	3	 	 	 	 	 	 	 	 
171037	4	 	 	 	 	 	 	 	 
171037	5	 	 	 	 	 	 	 	 
171037	6	 	 	 	 	 	 	 	 
171037	7	 	 	 	 	 	 	 	 
171037	8	 	 	 	 	 	 	 	 
171037	9	 	 	 	 	 	 	 	 
171037	10	 	 	 	 	 	 	 	 
171037	11	 	 	 	 	 	 	 	 
171037	12	 	 	 	 	 	 	 	 
171037	13	 	 	 	 	 	 	 	 
171038	1	 	 	 	 	 	 	 	 
171038	2	 	 	 	 	 	 	 	 
171038	3	 	 	 	 	 	 	 	 
171038	4	 	 	 	 	 	 	 	 
171038	5	 	 	 	 	 	 	 	 
171038	6	 	 	 	 	 	 	 	 
171038	7	 	 	 	 	 	 	 	 
171038	8	 	 	 	 	 	 	 	 
171038	9	 	 	 	 	 	 	 	 
171038	10	 	 	 	 	 	 	 	 
171038	11	 	 	 	 	 	 	 	 
171038	12	 	 	 	 	 	 	 	 
171038	13	 	 	 	 	 	 	 	 
171039	1	 	 	 	 	 	 	 	 
171039	2	 	 	 	 	 	 	 	 
171039	3	 	 	 	 	 	 	 	 
171039	4	 	 	 	 	 	 	 	 
171039	5	 	 	 	 	 	 	 	 
171039	6	 	 	 	 	 	 	 	 
171039	7	 	 	 	 	 	 	 	 
171039	8	 	 	 	 	 	 	 	 
171039	9	 	 	 	 	 	 	 	 
171039	10	 	 	 	 	 	 	 	 
171039	11	 	 	 	 	 	 	 	 
171039	12	 	 	 	 	 	 	 	 
171039	13	 	 	 	 	 	 	 	 
171040	1	 	 	 	 	 	 	 	 
171040	2	 	 	 	 	 	 	 	 
171040	3	 	 	 	 	 	 	 	 
171040	4	 	 	 	 	 	 	 	 
171040	5	 	 	 	 	 	 	 	 
171040	6	 	 	 	 	 	 	 	 
171040	7	 	 	 	 	 	 	 	 
171040	8	 	 	 	 	 	 	 	 
171040	9	 	 	 	 	 	 	 	 
171040	10	 	 	 	 	 	 	 	 
171040	11	 	 	 	 	 	 	 	 
171040	12	 	 	 	 	 	 	 	 
171040	13	 	 	 	 	 	 	 	 
171041	1	0	 	0	 	1	4000	0	 
171041	2	1	5000	0	 	0	 	0	 
171041	3	1	6500	0	 	0	 	0	 
171041	4	0	 	0	 	0	 	0	 
171041	5	0	 	0	 	0	 	0	 
171041	6	0	 	0	 	0	 	0	 
171041	7	0	 	0	 	1	6000	0	 
171041	8	1	4000	0	 	0	 	0	 
171041	9	0	 	0	 	0	 	0	 
171041	10	0	 	0	 	0	 	0	 
171041	11	0	 	0	 	0	 	0	 
171041	12	0	 	0	 	0	 	0	 
171041	13	0	 	0	 	0	 	0	 
171042	1	 	 	 	 	 	 	 	 
171042	2	 	 	 	 	 	 	 	 
171042	3	 	 	 	 	 	 	 	 
171042	4	 	 	 	 	 	 	 	 
171042	5	 	 	 	 	 	 	 	 
171042	6	 	 	 	 	 	 	 	 
171042	7	 	 	 	 	 	 	 	 
171042	8	 	 	 	 	 	 	 	 
171042	9	 	 	 	 	 	 	 	 
171042	10	 	 	 	 	 	 	 	 
171042	11	 	 	 	 	 	 	 	 
171042	12	 	 	 	 	 	 	 	 
171042	13	 	 	 	 	 	 	 	 
171043	1	 	 	 	 	 	 	 	 
171043	2	 	 	 	 	 	 	 	 
171043	3	 	 	 	 	 	 	 	 
171043	4	 	 	 	 	 	 	 	 
171043	5	 	 	 	 	 	 	 	 
171043	6	 	 	 	 	 	 	 	 
171043	7	 	 	 	 	 	 	 	 
171043	8	 	 	 	 	 	 	 	 
171043	9	 	 	 	 	 	 	 	 
171043	10	 	 	 	 	 	 	 	 
171043	11	 	 	 	 	 	 	 	 
171043	12	 	 	 	 	 	 	 	 
171043	13	 	 	 	 	 	 	 	 
171044	1	 	 	 	 	 	 	 	 
171044	2	 	 	 	 	 	 	 	 
171044	3	 	 	 	 	 	 	 	 
171044	4	 	 	 	 	 	 	 	 
171044	5	 	 	 	 	 	 	 	 
171044	6	 	 	 	 	 	 	 	 
171044	7	 	 	 	 	 	 	 	 
171044	8	 	 	 	 	 	 	 	 
171044	9	 	 	 	 	 	 	 	 
171044	10	 	 	 	 	 	 	 	 
171044	11	 	 	 	 	 	 	 	 
171044	12	 	 	 	 	 	 	 	 
171044	13	 	 	 	 	 	 	 	 
171045	1	 	 	 	 	 	 	 	 
171045	2	 	 	 	 	 	 	 	 
171045	3	 	 	 	 	 	 	 	 
171045	4	 	 	 	 	 	 	 	 
171045	5	 	 	 	 	 	 	 	 
171045	6	 	 	 	 	 	 	 	 
171045	7	 	 	 	 	 	 	 	 
171045	8	 	 	 	 	 	 	 	 
171045	9	 	 	 	 	 	 	 	 
171045	10	 	 	 	 	 	 	 	 
171045	11	 	 	 	 	 	 	 	 
171045	12	 	 	 	 	 	 	 	 
171045	13	 	 	 	 	 	 	 	 
171046	1	 	 	 	 	 	 	 	 
171046	2	 	 	 	 	 	 	 	 
171046	3	 	 	 	 	 	 	 	 
171046	4	 	 	 	 	 	 	 	 
171046	5	 	 	 	 	 	 	 	 
171046	6	 	 	 	 	 	 	 	 
171046	7	 	 	 	 	 	 	 	 
171046	8	 	 	 	 	 	 	 	 
171046	9	 	 	 	 	 	 	 	 
171046	10	 	 	 	 	 	 	 	 
171046	11	 	 	 	 	 	 	 	 
171046	12	 	 	 	 	 	 	 	 
171046	13	 	 	 	 	 	 	 	 
171047	1	0	 	0	 	1	1300	0	 
171047	2	0	 	0	 	1	2000	0	 
171047	3	1	1500	0	 	0	 	0	 
171047	4	0	 	0	 	0	 	0	 
171047	5	0	 	0	 	0	 	0	 
171047	6	0	 	0	 	0	 	0	 
171047	7	0	 	0	 	1	3000	0	 
171047	8	1	3000	0	 	0	 	0	 
171047	9	0	 	0	 	0	 	0	 
171047	10	0	 	0	 	0	 	0	 
171047	11	0	 	0	 	0	 	0	 
171047	12	0	 	0	 	0	 	0	 
171047	13	0	 	0	 	0	 	0	 
171048	1	 	 	 	 	 	 	 	 
171048	2	 	 	 	 	 	 	 	 
171048	3	 	 	 	 	 	 	 	 
171048	4	 	 	 	 	 	 	 	 
171048	5	 	 	 	 	 	 	 	 
171048	6	 	 	 	 	 	 	 	 
171048	7	 	 	 	 	 	 	 	 
171048	8	 	 	 	 	 	 	 	 
171048	9	 	 	 	 	 	 	 	 
171048	10	 	 	 	 	 	 	 	 
171048	11	 	 	 	 	 	 	 	 
171048	12	 	 	 	 	 	 	 	 
171048	13	 	 	 	 	 	 	 	 
171049	1	0	 	0	 	0	 	1	3000
171049	2	0	 	0	 	0	 	1	1500
171049	3	0	 	1	3000	0	 	0	 
171049	4	0	 	0	 	0	 	0	 
171049	5	0	 	0	 	0	 	0	 
171049	6	0	 	0	 	0	 	0	 
171049	7	0	 	0	 	0	 	1	2500
171049	8	0	 	1	2000	0	 	1	1800
171049	9	0	 	0	 	0	 	0	 
171049	10	0	 	0	 	0	 	0	 
171049	11	0	 	0	 	0	 	0	 
171049	12	0	 	0	 	0	 	0	 
171049	13	0	 	0	 	0	 	0	 
171050	1	0	 	0	 	1	1350	0	 
171050	2	0	 	0	 	0	 	0	 
171050	3	0	 	0	 	0	 	0	 
171050	4	0	 	0	 	0	 	0	 
171050	5	0	 	0	 	0	 	0	 
171050	6	0	 	0	 	0	 	0	 
171050	7	0	 	0	 	1	1000	0	 
171050	8	1	700	0	 	0	 	0	 
171050	9	0	 	0	 	0	 	0	 
171050	10	0	 	0	 	0	 	0	 
