CHILDCODE	LVSKIDR5	AYANR5	NMAMR5	CHDSANR5
181002	8	0	 	 
181002	9	0	 	 
181002	10	1	0	 
181002	11	0	 	 
181002	12	0	 	 
181002	13	1	1	0
181002	14	0	 	 
181002	15	0	 	 
181002	16	1	0	 
181002	17	0	 	 
181002	31	0	 	 
181002	32	0	 	 
181002	33	0	 	 
181003	1	0	 	 
181003	2	0	 	 
181003	3	0	 	 
181003	4	0	 	 
181003	5	0	 	 
181003	6	0	 	 
181003	7	0	 	 
181003	8	0	 	 
181003	9	0	 	 
181003	10	0	 	 
181003	11	1	1	0
181003	12	0	 	 
181003	13	1	5	1
181003	14	0	 	 
181003	15	0	 	 
181003	16	1	3	0
181003	17	0	 	 
181003	31	0	 	 
181003	32	0	 	 
181003	33	1	1	1
181004	1	0	 	 
181004	2	0	 	 
181004	3	0	 	 
181004	4	0	 	 
181004	5	0	 	 
181004	6	0	 	 
181004	7	0	 	 
181004	8	0	 	 
181004	9	0	 	 
181004	10	0	 	 
181004	11	1	1	0
181004	12	0	 	 
181004	13	1	3	0
181004	14	0	 	 
181004	15	0	 	 
181004	16	1	6	0
181004	17	0	 	 
181004	31	0	 	 
181004	32	1	2	0
181004	33	0	 	 
181005	1	 	 	 
181005	2	 	 	 
181005	3	 	 	 
181005	4	 	 	 
181005	5	 	 	 
181005	6	 	 	 
181005	7	 	 	 
181005	8	 	 	 
181005	9	 	 	 
181005	10	 	 	 
181005	11	 	 	 
181005	12	 	 	 
181005	13	 	 	 
181005	14	 	 	 
181005	15	 	 	 
181005	16	 	 	 
181005	17	 	 	 
181005	31	 	 	 
181005	32	 	 	 
181005	33	 	 	 
181006	1	 	 	 
181006	2	 	 	 
181006	3	 	 	 
181006	4	 	 	 
181006	5	 	 	 
181006	6	 	 	 
181006	7	 	 	 
181006	8	 	 	 
181006	9	 	 	 
181006	10	 	 	 
181006	11	 	 	 
181006	12	 	 	 
181006	13	 	 	 
181006	14	 	 	 
181006	15	 	 	 
181006	16	 	 	 
181006	17	 	 	 
181006	31	 	 	 
181006	32	 	 	 
181006	33	 	 	 
181007	1	 	 	 
181007	2	 	 	 
181007	3	 	 	 
181007	4	 	 	 
181007	5	 	 	 
181007	6	 	 	 
181007	7	 	 	 
181007	8	 	 	 
181007	9	 	 	 
181007	10	 	 	 
181007	11	 	 	 
181007	12	 	 	 
181007	13	 	 	 
181007	14	 	 	 
181007	15	 	 	 
181007	16	 	 	 
181007	17	 	 	 
181007	31	 	 	 
181007	32	 	 	 
181007	33	 	 	 
181008	1	 	 	 
181008	2	 	 	 
181008	3	 	 	 
181008	4	 	 	 
181008	5	 	 	 
181008	6	 	 	 
181008	7	 	 	 
181008	8	 	 	 
181008	9	 	 	 
181008	10	 	 	 
181008	11	 	 	 
181008	12	 	 	 
181008	13	 	 	 
181008	14	 	 	 
181008	15	 	 	 
181008	16	 	 	 
181008	17	 	 	 
181008	31	 	 	 
181008	32	 	 	 
181008	33	 	 	 
181009	1	0	 	 
181009	2	1	1	0
181009	3	0	 	 
181009	4	0	 	 
181009	5	0	 	 
181009	6	0	 	 
181009	7	0	 	 
181009	8	0	 	 
181009	9	1	0	 
181009	10	0	 	 
181009	11	1	1	0
181009	12	0	 	 
181009	13	1	1	1
181009	14	0	 	 
181009	15	0	 	 
181009	16	1	2	0
181009	17	0	 	 
181009	31	0	 	 
181009	32	0	 	 
181009	33	1	1	0
181010	1	0	 	 
181010	2	0	 	 
181010	3	0	 	 
181010	4	0	 	 
181010	5	0	 	 
181010	6	0	 	 
181010	7	0	 	 
181010	8	0	 	 
181010	9	0	 	 
181010	10	0	 	 
181010	11	1	0	 
181010	12	0	 	 
181010	13	0	 	 
181010	14	1	3	0
181010	15	0	 	 
181010	16	1	3	0
181010	17	0	 	 
181010	31	0	 	 
181010	32	1	3	0
181010	33	0	 	 
181012	1	1	2	2
181012	2	0	 	 
181012	3	1	1	2
181012	4	0	 	 
181012	5	0	 	 
181012	6	0	 	 
181012	7	0	 	 
181012	8	0	 	 
181012	9	1	1	0
181012	10	1	2	0
181012	11	0	 	 
181012	12	0	 	 
181012	13	1	5	0
181012	14	0	 	 
181012	15	0	 	 
181012	16	1	5	0
181012	17	0	 	 
181012	31	0	 	 
181012	32	0	 	 
181012	33	0	 	 
181013	1	0	 	 
181013	2	1	0	 
181013	3	0	 	 
181013	4	0	 	 
181013	5	0	 	 
181013	6	1	1	1
181013	7	0	 	 
181013	8	0	 	 
181013	9	0	 	 
181013	10	0	 	 
181013	11	0	 	 
181013	12	0	 	 
181013	13	0	 	 
181013	14	0	 	 
181013	15	0	 	 
181013	16	1	3	0
181013	17	0	 	 
181013	31	0	 	 
181013	32	0	 	 
181013	33	1	2	1
181014	1	 	 	 
181014	2	 	 	 
181014	3	 	 	 
181014	4	 	 	 
181014	5	 	 	 
181014	6	 	 	 
181014	7	 	 	 
181014	8	 	 	 
181014	9	 	 	 
181014	10	 	 	 
181014	11	 	 	 
181014	12	 	 	 
181014	13	 	 	 
181014	14	 	 	 
181014	15	 	 	 
181014	16	 	 	 
181014	17	 	 	 
181014	31	 	 	 
181014	32	 	 	 
181014	33	 	 	 
181016	1	0	 	 
181016	2	1	1	0
181016	3	0	 	 
181016	4	0	 	 
181016	5	0	 	 
181016	6	0	 	 
181016	7	0	 	 
181016	8	0	 	 
181016	9	1	1	0
181016	10	0	 	 
181016	11	1	1	0
181016	12	0	 	 
181016	13	1	6	0
181016	14	0	 	 
181016	15	0	 	 
181016	16	1	3	0
181016	17	0	 	 
181016	31	0	 	 
181016	32	1	3	0
181016	33	0	 	 
181017	1	0	 	 
181017	2	1	0	 
181017	3	0	 	 
181017	4	0	 	 
181017	5	0	 	 
181017	6	1	1	0
181017	7	0	 	 
181017	8	0	 	 
181017	9	0	 	 
181017	10	1	1	0
181017	11	1	1	0
181017	12	0	 	 
181017	13	1	0	 
181017	14	0	 	 
181017	15	0	 	 
181017	16	1	1	0
181017	17	0	 	 
181017	31	0	 	 
181017	32	0	 	 
181017	33	0	 	 
181018	1	0	 	 
181018	2	1	1	0
181018	3	0	 	 
181018	4	0	 	 
181018	5	0	 	 
181018	6	0	 	 
181018	7	0	 	 
181018	8	0	 	 
181018	9	1	1	0
181018	10	0	 	 
181018	11	1	2	0
181018	12	0	 	 
181018	13	1	10	1
181018	14	0	 	 
181018	15	0	 	 
181018	16	1	10	1
181018	17	0	 	 
181018	31	0	 	 
181018	32	0	 	 
181018	33	0	 	 
181019	1	 	 	 
181019	2	 	 	 
181019	3	 	 	 
181019	4	 	 	 
181019	5	 	 	 
181019	6	 	 	 
181019	7	 	 	 
181019	8	 	 	 
181019	9	 	 	 
181019	10	 	 	 
181019	11	 	 	 
181019	12	 	 	 
181019	13	 	 	 
181019	14	 	 	 
181019	15	 	 	 
181019	16	 	 	 
181019	17	 	 	 
181019	31	 	 	 
181019	32	 	 	 
181019	33	 	 	 
181020	1	0	 	 
181020	2	0	 	 
181020	3	0	 	 
181020	4	0	 	 
181020	5	0	 	 
181020	6	0	 	 
181020	7	0	 	 
181020	8	0	 	 
181020	9	0	 	 
181020	10	0	 	 
181020	11	0	 	 
181020	12	0	 	 
181020	13	1	4	2
181020	14	0	 	 
181020	15	0	 	 
181020	16	0	 	 
181020	17	0	 	 
181020	31	0	 	 
181020	32	0	 	 
181020	33	0	 	 
181021	1	1	0	 
181021	2	0	 	 
181021	3	0	 	 
181021	4	0	 	 
181021	5	0	 	 
181021	6	0	 	 
181021	7	0	 	 
181021	8	0	 	 
181021	9	1	1	0
181021	10	0	 	 
181021	11	1	0	 
181021	12	0	 	 
181021	13	1	5	0
181021	14	0	 	 
181021	15	0	 	 
181021	16	1	3	0
181021	17	0	 	 
181021	31	0	 	 
181021	32	1	3	0
181021	33	0	 	 
181022	1	0	 	 
181022	2	1	0	 
181022	3	0	 	 
181022	4	0	 	 
181022	5	0	 	 
181022	6	1	1	0
181022	7	0	 	 
181022	8	0	 	 
181022	9	1	1	0
181022	10	0	 	 
181022	11	0	 	 
181022	12	0	 	 
181022	13	1	6	0
181022	14	0	 	 
181022	15	0	 	 
181022	16	1	3	0
181022	17	0	 	 
181022	31	0	 	 
181022	32	0	 	 
181022	33	0	 	 
181023	1	0	 	 
181023	2	1	1	0
181023	3	0	 	 
181023	4	0	 	 
181023	5	0	 	 
181023	6	1	1	0
181023	7	0	 	 
181023	8	0	 	 
181023	9	0	 	 
181023	10	0	 	 
181023	11	0	 	 
181023	12	0	 	 
181023	13	1	3	1
181023	14	0	 	 
181023	15	0	 	 
181023	16	1	0	 
181023	17	0	 	 
181023	31	0	 	 
181023	32	1	1	0
181023	33	0	 	 
181024	1	 	 	 
181024	2	 	 	 
181024	3	 	 	 
181024	4	 	 	 
181024	5	 	 	 
181024	6	 	 	 
181024	7	 	 	 
181024	8	 	 	 
181024	9	 	 	 
181024	10	 	 	 
181024	11	 	 	 
181024	12	 	 	 
181024	13	 	 	 
181024	14	 	 	 
181024	15	 	 	 
181024	16	 	 	 
181024	17	 	 	 
181024	31	 	 	 
181024	32	 	 	 
181024	33	 	 	 
181025	1	0	 	 
181025	2	0	 	 
181025	3	0	 	 
181025	4	0	 	 
181025	5	0	 	 
181025	6	0	 	 
181025	7	0	 	 
181025	8	0	 	 
181025	9	1	2	0
181025	10	0	 	 
181025	11	1	1	0
181025	12	0	 	 
181025	13	1	6	0
181025	14	0	 	 
181025	15	0	 	 
181025	16	1	4	0
181025	17	0	 	 
181025	31	0	 	 
181025	32	1	4	0
181025	33	0	 	 
181026	1	0	 	 
181026	2	1	1	1
181026	3	0	 	 
181026	4	0	 	 
181026	5	0	 	 
181026	6	0	 	 
181026	7	0	 	 
181026	8	0	 	 
181026	9	1	1	1
181026	10	0	 	 
181026	11	1	2	0
181026	12	0	 	 
181026	13	1	10	1
181026	14	1	3	1
181026	15	0	 	 
181026	16	1	2	0
181026	17	0	 	 
181026	31	0	 	 
181026	32	0	 	 
181026	33	1	1	1
181027	1	0	 	 
181027	2	0	 	 
181027	3	0	 	 
181027	4	0	 	 
181027	5	0	 	 
181027	6	0	 	 
181027	7	0	 	 
181027	8	0	 	 
181027	9	0	 	 
181027	10	0	 	 
181027	11	0	 	 
181027	12	0	 	 
181027	13	1	8	0
181027	14	0	 	 
181027	15	0	 	 
181027	16	1	0	 
181027	17	0	 	 
181027	31	0	 	 
181027	32	0	 	 
181027	33	0	 	 
181028	1	0	 	 
181028	2	0	 	 
181028	3	0	 	 
181028	4	0	 	 
181028	5	0	 	 
181028	6	1	1	0
181028	7	0	 	 
181028	8	0	 	 
181028	9	0	 	 
181028	10	0	 	 
181028	11	1	1	0
181028	12	0	 	 
181028	13	1	9	0
181028	14	0	 	 
181028	15	0	 	 
181028	16	1	2	0
181028	17	0	 	 
181028	31	1	2	0
181028	32	0	 	 
181028	33	0	 	 
181029	1	 	 	 
181029	2	 	 	 
181029	3	 	 	 
181029	4	 	 	 
181029	5	 	 	 
181029	6	 	 	 
181029	7	 	 	 
181029	8	 	 	 
181029	9	 	 	 
181029	10	 	 	 
181029	11	 	 	 
181029	12	 	 	 
181029	13	 	 	 
181029	14	 	 	 
181029	15	 	 	 
181029	16	 	 	 
181029	17	 	 	 
181029	31	 	 	 
181029	32	 	 	 
181029	33	 	 	 
181031	1	0	 	 
181031	2	1	0	 
181031	3	0	 	 
181031	4	0	 	 
181031	5	0	 	 
181031	6	1	0	 
181031	7	0	 	 
181031	8	0	 	 
181031	9	1	1	0
181031	10	1	1	0
181031	11	1	2	0
181031	12	0	 	 
181031	13	1	5	1
181031	14	0	 	 
181031	15	0	 	 
181031	16	1	2	0
181031	17	0	 	 
181031	31	0	 	 
181031	32	0	 	 
181031	33	0	 	 
181032	1	0	 	 
181032	2	1	1	2
181032	3	0	 	 
181032	4	0	 	 
181032	5	0	 	 
181032	6	0	 	 
181032	7	0	 	 
181032	8	0	 	 
181032	9	0	 	 
181032	10	0	 	 
181032	11	0	 	 
181032	12	0	 	 
181032	13	0	 	 
181032	14	0	 	 
181032	15	0	 	 
181032	16	0	 	 
181032	17	0	 	 
181032	31	0	 	 
181032	32	0	 	 
181032	33	1	1	2
181033	1	1	0	 
181033	2	0	 	 
181033	3	0	 	 
181033	4	0	 	 
181033	5	0	 	 
181033	6	0	 	 
181033	7	0	 	 
181033	8	0	 	 
181033	9	1	1	0
181033	10	0	 	 
181033	11	1	1	0
181033	12	0	 	 
181033	13	1	4	0
181033	14	0	 	 
181033	15	0	 	 
181033	16	1	20	0
181033	17	0	 	 
181033	31	1	2	0
181033	32	1	2	0
181033	33	0	 	 
181034	1	0	 	 
181034	2	0	 	 
181034	3	0	 	 
181034	4	0	 	 
181034	5	0	 	 
181034	6	0	 	 
181034	7	0	 	 
181034	8	0	 	 
181034	9	1	2	1
181034	10	0	 	 
181034	11	1	2	1
181034	12	0	 	 
181034	13	1	6	2
181034	14	0	 	 
181034	15	0	 	 
181034	16	1	8	2
181034	17	0	 	 
181034	31	0	 	 
181034	32	1	2	2
181034	33	0	 	 
181036	1	 	 	 
181036	2	 	 	 
181036	3	 	 	 
181036	4	 	 	 
181036	5	 	 	 
181036	6	 	 	 
181036	7	 	 	 
181036	8	 	 	 
181036	9	 	 	 
181036	10	 	 	 
181036	11	 	 	 
181036	12	 	 	 
181036	13	 	 	 
181036	14	 	 	 
181036	15	 	 	 
181036	16	 	 	 
181036	17	 	 	 
181036	31	 	 	 
181036	32	 	 	 
181036	33	 	 	 
181037	1	0	 	 
181037	2	0	 	 
181037	3	0	 	 
181037	4	0	 	 
181037	5	0	 	 
181037	6	0	 	 
181037	7	0	 	 
181037	8	0	 	 
181037	9	0	 	 
181037	10	1	0	 
181037	11	1	1	0
181037	12	0	 	 
181037	13	1	10	0
181037	14	0	 	 
181037	15	0	 	 
181037	16	1	3	0
181037	17	0	 	 
181037	31	0	 	 
181037	32	1	1	0
181037	33	0	 	 
181038	1	 	 	 
181038	2	 	 	 
181038	3	 	 	 
181038	4	 	 	 
181038	5	 	 	 
181038	6	 	 	 
181038	7	 	 	 
181038	8	 	 	 
181038	9	 	 	 
181038	10	 	 	 
181038	11	 	 	 
181038	12	 	 	 
181038	13	 	 	 
181038	14	 	 	 
181038	15	 	 	 
181038	16	 	 	 
181038	17	 	 	 
181038	31	 	 	 
181038	32	 	 	 
181038	33	 	 	 
181039	1	 	 	 
181039	2	 	 	 
181039	3	 	 	 
181039	4	 	 	 
181039	5	 	 	 
181039	6	 	 	 
181039	7	 	 	 
181039	8	 	 	 
181039	9	 	 	 
181039	10	 	 	 
181039	11	 	 	 
181039	12	 	 	 
181039	13	 	 	 
181039	14	 	 	 
181039	15	 	 	 
181039	16	 	 	 
181039	17	 	 	 
181039	31	 	 	 
181039	32	 	 	 
181039	33	 	 	 
181040	1	0	 	 
181040	2	1	0	 
181040	3	0	 	 
181040	4	0	 	 
181040	5	0	 	 
181040	6	0	 	 
181040	7	0	 	 
181040	8	0	 	 
181040	9	0	 	 
181040	10	1	0	 
181040	11	0	 	 
181040	12	0	 	 
181040	13	1	1	0
181040	14	0	 	 
181040	15	0	 	 
181040	16	1	2	0
181040	17	0	 	 
181040	31	0	 	 
181040	32	0	 	 
181040	33	0	 	 
181041	1	1	0	 
181041	2	0	 	 
181041	3	0	 	 
181041	4	0	 	 
181041	5	0	 	 
181041	6	0	 	 
181041	7	0	 	 
181041	8	0	 	 
181041	9	1	1	1
181041	10	0	 	 
181041	11	1	1	0
181041	12	0	 	 
181041	13	1	6	1
181041	14	0	 	 
181041	15	0	 	 
181041	16	1	4	2
181041	17	0	 	 
181041	31	0	 	 
181041	32	1	1	2
181041	33	0	 	 
181043	1	 	 	 
181043	2	 	 	 
181043	3	 	 	 
181043	4	 	 	 
181043	5	 	 	 
181043	6	 	 	 
181043	7	 	 	 
181043	8	 	 	 
181043	9	 	 	 
181043	10	 	 	 
181043	11	 	 	 
181043	12	 	 	 
181043	13	 	 	 
181043	14	 	 	 
181043	15	 	 	 
181043	16	 	 	 
181043	17	 	 	 
181043	31	 	 	 
181043	32	 	 	 
181043	33	 	 	 
181045	1	0	 	 
181045	2	0	 	 
181045	3	0	 	 
181045	4	0	 	 
181045	5	0	 	 
181045	6	1	1	0
181045	7	0	 	 
181045	8	0	 	 
181045	9	1	1	0
181045	10	0	 	 
181045	11	0	 	 
181045	12	0	 	 
181045	13	1	6	0
181045	14	0	 	 
181045	15	0	 	 
181045	16	1	6	0
181045	17	0	 	 
181045	31	0	 	 
181045	32	0	 	 
181045	33	0	 	 
181046	1	0	 	 
181046	2	1	1	0
181046	3	0	 	 
181046	4	0	 	 
181046	5	0	 	 
181046	6	1	0	 
181046	7	0	 	 
181046	8	0	 	 
181046	9	1	1	0
181046	10	1	0	 
181046	11	1	2	0
181046	12	0	 	 
181046	13	1	7	0
181046	14	0	 	 
181046	15	0	 	 
181046	16	1	6	0
181046	17	0	 	 
181046	31	1	3	0
181046	32	0	 	 
181046	33	1	1	0
181047	1	0	 	 
181047	2	1	1	2
181047	3	0	 	 
181047	4	0	 	 
181047	5	0	 	 
181047	6	0	 	 
181047	7	0	 	 
181047	8	0	 	 
181047	9	1	1	0
181047	10	0	 	 
181047	11	1	2	0
181047	12	0	 	 
181047	13	1	6	0
181047	14	0	 	 
181047	15	0	 	 
181047	16	1	4	0
181047	17	0	 	 
181047	31	0	 	 
181047	32	0	 	 
181047	33	0	 	 
181048	1	0	 	 
181048	2	1	1	0
181048	3	0	 	 
181048	4	0	 	 
181048	5	0	 	 
181048	6	0	 	 
181048	7	0	 	 
181048	8	0	 	 
181048	9	0	 	 
181048	10	1	2	0
181048	11	1	1	0
181048	12	0	 	 
181048	13	1	1	0
181048	14	0	 	 
181048	15	0	 	 
181048	16	1	7	0
181048	17	0	 	 
181048	31	0	 	 
181048	32	0	 	 
181048	33	0	 	 
181049	1	 	 	 
181049	2	 	 	 
181049	3	 	 	 
181049	4	 	 	 
181049	5	 	 	 
181049	6	 	 	 
181049	7	 	 	 
181049	8	 	 	 
181049	9	 	 	 
181049	10	 	 	 
181049	11	 	 	 
181049	12	 	 	 
181049	13	 	 	 
181049	14	 	 	 
181049	15	 	 	 
181049	16	 	 	 
181049	17	 	 	 
181049	31	 	 	 
181049	32	 	 	 
181049	33	 	 	 
181050	1	 	 	 
181050	2	 	 	 
181050	3	 	 	 
181050	4	 	 	 
181050	5	 	 	 
181050	6	 	 	 
181050	7	 	 	 
181050	8	 	 	 
181050	9	 	 	 
181050	10	 	 	 
181050	11	 	 	 
181050	12	 	 	 
181050	13	 	 	 
181050	14	 	 	 
181050	15	 	 	 
181050	16	 	 	 
181050	17	 	 	 
181050	31	 	 	 
181050	32	 	 	 
181050	33	 	 	 
191001	1	 	 	 
191001	2	 	 	 
191001	3	 	 	 
191001	4	 	 	 
191001	5	 	 	 
191001	6	 	 	 
191001	7	 	 	 
191001	8	 	 	 
191001	9	 	 	 
191001	10	 	 	 
191001	11	 	 	 
191001	12	 	 	 
191001	13	 	 	 
191001	14	 	 	 
191001	15	 	 	 
191001	16	 	 	 
191001	17	 	 	 
191001	31	 	 	 
191001	32	 	 	 
191001	33	 	 	 
191002	1	 	 	 
191002	2	 	 	 
191002	3	 	 	 
191002	4	 	 	 
191002	5	 	 	 
191002	6	 	 	 
191002	7	 	 	 
191002	8	 	 	 
191002	9	 	 	 
191002	10	 	 	 
191002	11	 	 	 
191002	12	 	 	 
191002	13	 	 	 
191002	14	 	 	 
191002	15	 	 	 
191002	16	 	 	 
191002	17	 	 	 
191002	31	 	 	 
191002	32	 	 	 
191002	33	 	 	 
191003	1	 	 	 
191003	2	 	 	 
191003	3	 	 	 
191003	4	 	 	 
191003	5	 	 	 
191003	6	 	 	 
191003	7	 	 	 
191003	8	 	 	 
191003	9	 	 	 
191003	10	 	 	 
191003	11	 	 	 
191003	12	 	 	 
191003	13	 	 	 
191003	14	 	 	 
191003	15	 	 	 
191003	16	 	 	 
191003	17	 	 	 
191003	31	 	 	 
191003	32	 	 	 
191003	33	 	 	 
191004	1	 	 	 
191004	2	 	 	 
191004	3	 	 	 
191004	4	 	 	 
191004	5	 	 	 
191004	6	 	 	 
191004	7	 	 	 
191004	8	 	 	 
191004	9	 	 	 
191004	10	 	 	 
191004	11	 	 	 
191004	12	 	 	 
191004	13	 	 	 
191004	14	 	 	 
191004	15	 	 	 
191004	16	 	 	 
191004	17	 	 	 
191004	31	 	 	 
191004	32	 	 	 
191004	33	 	 	 
191005	1	0	 	 
191005	2	0	 	 
191005	3	0	 	 
191005	4	0	 	 
191005	5	0	 	 
191005	6	0	 	 
191005	7	0	 	 
191005	8	0	 	 
191005	9	0	 	 
191005	10	0	 	 
191005	11	0	 	 
191005	12	0	 	 
191005	13	0	 	 
191005	14	0	 	 
191005	15	0	 	 
191005	16	1	2	0
191005	17	0	 	 
191005	31	0	 	 
191005	32	0	 	 
191005	33	0	 	 
191006	1	 	 	 
191006	2	 	 	 
191006	3	 	 	 
191006	4	 	 	 
191006	5	 	 	 
191006	6	 	 	 
191006	7	 	 	 
191006	8	 	 	 
191006	9	 	 	 
191006	10	 	 	 
191006	11	 	 	 
191006	12	 	 	 
191006	13	 	 	 
191006	14	 	 	 
191006	15	 	 	 
191006	16	 	 	 
191006	17	 	 	 
191006	31	 	 	 
191006	32	 	 	 
191006	33	 	 	 
191007	1	0	 	 
191007	2	0	 	 
191007	3	0	 	 
191007	4	0	 	 
191007	5	0	 	 
191007	6	0	 	 
191007	7	0	 	 
191007	8	0	 	 
191007	9	1	1	0
191007	10	0	 	 
191007	11	0	 	 
191007	12	0	 	 
191007	13	0	 	 
191007	14	0	 	 
191007	15	0	 	 
191007	16	0	 	 
191007	17	0	 	 
191007	31	0	 	 
191007	32	0	 	 
191007	33	0	 	 
191009	1	 	 	 
191009	2	 	 	 
191009	3	 	 	 
191009	4	 	 	 
191009	5	 	 	 
191009	6	 	 	 
191009	7	 	 	 
191009	8	 	 	 
191009	9	 	 	 
191009	10	 	 	 
191009	11	 	 	 
191009	12	 	 	 
191009	13	 	 	 
191009	14	 	 	 
191009	15	 	 	 
191009	16	 	 	 
191009	17	 	 	 
191009	31	 	 	 
191009	32	 	 	 
191009	33	 	 	 
191010	1	 	 	 
191010	2	 	 	 
191010	3	 	 	 
191010	4	 	 	 
191010	5	 	 	 
191010	6	 	 	 
191010	7	 	 	 
191010	8	 	 	 
191010	9	 	 	 
191010	10	 	 	 
191010	11	 	 	 
191010	12	 	 	 
191010	13	 	 	 
191010	14	 	 	 
191010	15	 	 	 
191010	16	 	 	 
191010	17	 	 	 
191010	31	 	 	 
191010	32	 	 	 
191010	33	 	 	 
191011	1	 	 	 
191011	2	 	 	 
191011	3	 	 	 
191011	4	 	 	 
191011	5	 	 	 
191011	6	 	 	 
191011	7	 	 	 
191011	8	 	 	 
191011	9	 	 	 
191011	10	 	 	 
191011	11	 	 	 
191011	12	 	 	 
191011	13	 	 	 
191011	14	 	 	 
191011	15	 	 	 
191011	16	 	 	 
191011	17	 	 	 
191011	31	 	 	 
191011	32	 	 	 
191011	33	 	 	 
191012	1	 	 	 
191012	2	 	 	 
191012	3	 	 	 
191012	4	 	 	 
191012	5	 	 	 
191012	6	 	 	 
191012	7	 	 	 
191012	8	 	 	 
191012	9	 	 	 
191012	10	 	 	 
191012	11	 	 	 
191012	12	 	 	 
191012	13	 	 	 
191012	14	 	 	 
191012	15	 	 	 
191012	16	 	 	 
191012	17	 	 	 
191012	31	 	 	 
191012	32	 	 	 
191012	33	 	 	 
191013	1	 	 	 
191013	2	 	 	 
191013	3	 	 	 
191013	4	 	 	 
191013	5	 	 	 
191013	6	 	 	 
191013	7	 	 	 
191013	8	 	 	 
191013	9	 	 	 
191013	10	 	 	 
191013	11	 	 	 
191013	12	 	 	 
191013	13	 	 	 
191013	14	 	 	 
191013	15	 	 	 
191013	16	 	 	 
191013	17	 	 	 
191013	31	 	 	 
191013	32	 	 	 
191013	33	 	 	 
191014	1	0	 	 
191014	2	0	 	 
191014	3	0	 	 
191014	4	0	 	 
191014	5	0	 	 
191014	6	0	 	 
191014	7	0	 	 
191014	8	0	 	 
191014	9	0	 	 
191014	10	0	 	 
191014	11	0	 	 
191014	12	0	 	 
191014	13	1	5	0
191014	14	0	 	 
191014	15	0	 	 
191014	16	0	 	 
191014	17	0	 	 
191014	31	0	 	 
191014	32	0	 	 
191014	33	0	 	 
191015	1	 	 	 
191015	2	 	 	 
191015	3	 	 	 
191015	4	 	 	 
191015	5	 	 	 
191015	6	 	 	 
191015	7	 	 	 
191015	8	 	 	 
191015	9	 	 	 
191015	10	 	 	 
191015	11	 	 	 
191015	12	 	 	 
191015	13	 	 	 
191015	14	 	 	 
191015	15	 	 	 
191015	16	 	 	 
191015	17	 	 	 
191015	31	 	 	 
191015	32	 	 	 
191015	33	 	 	 
191016	1	1	1	1
191016	2	0	 	 
191016	3	0	 	 
191016	4	0	 	 
191016	5	0	 	 
191016	6	0	 	 
191016	7	0	 	 
191016	8	0	 	 
191016	9	0	 	 
191016	10	0	 	 
191016	11	0	 	 
191016	12	0	 	 
191016	13	0	 	 
191016	14	0	 	 
191016	15	0	 	 
191016	16	0	 	 
191016	17	0	 	 
191016	31	0	 	 
191016	32	0	 	 
191016	33	0	 	 
191017	1	0	 	 
191017	2	1	0	 
191017	3	0	 	 
191017	4	0	 	 
191017	5	0	 	 
191017	6	0	 	 
191017	7	0	 	 
191017	8	0	 	 
191017	9	0	 	 
191017	10	0	 	 
191017	11	0	 	 
191017	12	0	 	 
191017	13	1	2	0
191017	14	0	 	 
191017	15	0	 	 
191017	16	0	 	 
191017	17	0	 	 
191017	31	0	 	 
191017	32	1	1	0
191017	33	1	0	 
191018	1	0	 	 
191018	2	0	 	 
191018	3	0	 	 
191018	4	0	 	 
191018	5	0	 	 
191018	6	0	 	 
191018	7	0	 	 
191018	8	0	 	 
191018	9	0	 	 
191018	10	0	 	 
191018	11	1	2	0
191018	12	0	 	 
191018	13	0	 	 
191018	14	0	 	 
191018	15	0	 	 
191018	16	0	 	 
191018	17	0	 	 
191018	31	0	 	 
191018	32	0	 	 
191018	33	0	 	 
191021	1	 	 	 
191021	2	 	 	 
191021	3	 	 	 
191021	4	 	 	 
191021	5	 	 	 
191021	6	 	 	 
191021	7	 	 	 
191021	8	 	 	 
191021	9	 	 	 
191021	10	 	 	 
191021	11	 	 	 
191021	12	 	 	 
191021	13	 	 	 
191021	14	 	 	 
191021	15	 	 	 
191021	16	 	 	 
191021	17	 	 	 
191021	31	 	 	 
191021	32	 	 	 
191021	33	 	 	 
191022	1	 	 	 
191022	2	 	 	 
191022	3	 	 	 
191022	4	 	 	 
191022	5	 	 	 
191022	6	 	 	 
191022	7	 	 	 
191022	8	 	 	 
191022	9	 	 	 
191022	10	 	 	 
191022	11	 	 	 
191022	12	 	 	 
191022	13	 	 	 
191022	14	 	 	 
191022	15	 	 	 
191022	16	 	 	 
191022	17	 	 	 
191022	31	 	 	 
191022	32	 	 	 
191022	33	 	 	 
191023	1	 	 	 
191023	2	 	 	 
191023	3	 	 	 
191023	4	 	 	 
191023	5	 	 	 
191023	6	 	 	 
191023	7	 	 	 
191023	8	 	 	 
191023	9	 	 	 
191023	10	 	 	 
191023	11	 	 	 
191023	12	 	 	 
191023	13	 	 	 
191023	14	 	 	 
191023	15	 	 	 
191023	16	 	 	 
191023	17	 	 	 
191023	31	 	 	 
191023	32	 	 	 
191023	33	 	 	 
191024	1	0	 	 
191024	2	1	1	0
191024	3	0	 	 
191024	4	0	 	 
191024	5	0	 	 
191024	6	0	 	 
191024	7	0	 	 
191024	8	0	 	 
191024	9	0	 	 
191024	10	1	1	0
191024	11	0	 	 
191024	12	0	 	 
191024	13	0	 	 
191024	14	0	 	 
191024	15	0	 	 
191024	16	1	1	0
