CHILDCODE	EDCHSTR4	SCHAGER4	ATSCR4	GRDER4	SMESCHR4	TYSCR4	LOCSCRR4	LOCSCZR4	NMSCWDR4
150082	9	7	0	 	 	 	 	 	 
150082	8	6	0	 	 	 	 	 	 
150082	7	5	0	 	 	 	 	 	 
150082	6	4	0	 	 	 	 	 	 
150082	5	3	0	 	 	 	 	 	 
150082	4	2	0	 	 	 	 	 	 
150082	3	1	0	 	 	 	 	 	 
150082	2	0	0	 	 	 	 	 	 
150082	1	-88	0	 	 	 	 	 	 
150084	13	11	1	2	 	4	7	704	327
150084	12	10	1	1	Y	 	 	 	327
150084	11	9	0	 	 	 	 	 	 
150084	10	8	0	 	 	 	 	 	 
150084	9	7	0	 	 	 	 	 	 
150084	8	6	0	 	 	 	 	 	 
150084	7	5	0	 	 	 	 	 	 
150084	6	4	0	 	 	 	 	 	 
150084	5	3	0	 	 	 	 	 	 
150084	4	2	0	 	 	 	 	 	 
150084	3	1	0	 	 	 	 	 	 
150084	2	0	0	 	 	 	 	 	 
150084	1	-88	0	 	 	 	 	 	 
150085	13	12	1	1	 	4	7	704	327
150085	12	11	1	1	N	4	7	704	327
150085	11	10	0	 	 	 	 	 	 
150085	10	9	88	 	 	 	 	 	 
150085	9	8	88	 	 	 	 	 	 
150085	8	7	88	 	 	 	 	 	 
150085	7	6	88	 	 	 	 	 	 
150085	6	5	88	 	 	 	 	 	 
150085	5	4	88	 	 	 	 	 	 
150085	4	3	88	 	 	 	 	 	 
150085	3	2	88	 	 	 	 	 	 
150085	2	1	88	 	 	 	 	 	 
150085	1	0	88	 	 	 	 	 	 
150086	13	11	1	1	 	4	7	704	327
150086	12	10	1	15	N	3	7	704	1038
150086	11	9	0	 	 	 	 	 	 
150086	10	8	0	 	 	 	 	 	 
150086	9	7	0	 	 	 	 	 	 
150086	8	6	0	 	 	 	 	 	 
150086	7	5	0	 	 	 	 	 	 
150086	6	4	0	 	 	 	 	 	 
150086	5	3	0	 	 	 	 	 	 
150086	4	2	0	 	 	 	 	 	 
150086	3	1	0	 	 	 	 	 	 
150086	2	0	0	 	 	 	 	 	 
150086	1	-88	0	 	 	 	 	 	 
150087	13	12	1	3	 	4	7	704	327
150087	12	11	1	2	Y	 	 	 	327
150087	11	10	1	1	Y	 	 	 	327
150087	10	9	1	1	N	4	7	704	327
150087	9	8	0	 	 	 	 	 	 
150087	8	7	88	 	 	 	 	 	 
150087	7	6	88	 	 	 	 	 	 
150087	6	5	88	 	 	 	 	 	 
150087	5	4	88	 	 	 	 	 	 
150087	4	3	88	 	 	 	 	 	 
150087	3	2	88	 	 	 	 	 	 
150087	2	1	88	 	 	 	 	 	 
150087	1	0	88	 	 	 	 	 	 
150088	13	12	1	3	 	4	7	704	327
150088	12	11	1	2	Y	 	 	 	327
150088	11	10	1	2	Y	 	 	 	327
150088	10	9	1	1	Y	 	 	 	327
150088	9	8	0	 	 	 	 	 	 
150088	8	7	0	 	 	 	 	 	 
150088	7	6	0	 	 	 	 	 	 
150088	6	5	0	 	 	 	 	 	 
150088	5	4	0	 	 	 	 	 	 
150088	4	3	0	 	 	 	 	 	 
150088	3	2	0	 	 	 	 	 	 
150088	2	1	0	 	 	 	 	 	 
150088	1	0	0	 	 	 	 	 	 
150089	13	12	1	2	 	4	7	704	327
150089	12	11	1	1	Y	 	 	 	327
150089	11	10	1	15	Y	 	 	 	327
150089	10	9	0	 	 	 	 	 	 
150089	9	8	0	 	 	 	 	 	 
150089	8	7	0	 	 	 	 	 	 
150089	7	6	0	 	 	 	 	 	 
150089	6	5	0	 	 	 	 	 	 
150089	5	4	0	 	 	 	 	 	 
150089	4	3	0	 	 	 	 	 	 
150089	3	2	0	 	 	 	 	 	 
150089	2	1	0	 	 	 	 	 	 
150089	1	0	0	 	 	 	 	 	 
150090	13	12	1	1	 	4	7	704	327
150090	12	11	1	15	N	3	7	704	1132
150090	11	10	1	15	Y	 	 	 	1132
150090	10	9	1	15	Y	 	 	 	1132
150090	9	8	0	 	 	 	 	 	 
150090	8	7	0	 	 	 	 	 	 
150090	7	6	0	 	 	 	 	 	 
150090	6	5	0	 	 	 	 	 	 
150090	5	4	0	 	 	 	 	 	 
150090	4	3	0	 	 	 	 	 	 
150090	3	2	0	 	 	 	 	 	 
150090	2	1	0	 	 	 	 	 	 
150090	1	0	0	 	 	 	 	 	 
150091	13	12	1	5	 	4	7	704	327
150091	12	11	1	4	Y	 	 	 	327
150091	11	10	1	4	Y	 	 	 	327
150091	10	9	1	3	Y	 	 	 	327
150091	9	8	1	2	Y	 	 	 	327
150091	8	7	1	1	Y	 	 	 	327
150091	7	6	0	 	 	 	 	 	 
150091	6	5	0	 	 	 	 	 	 
150091	5	4	0	 	 	 	 	 	 
150091	4	3	0	 	 	 	 	 	 
150091	3	2	0	 	 	 	 	 	 
150091	2	1	0	 	 	 	 	 	 
150091	1	0	0	 	 	 	 	 	 
150092	13	12	88	 	 	 	 	 	 
150092	12	11	88	 	 	 	 	 	 
150092	11	10	88	 	 	 	 	 	 
150092	10	9	88	 	 	 	 	 	 
150092	9	8	88	 	 	 	 	 	 
150092	8	7	88	 	 	 	 	 	 
150092	7	6	88	 	 	 	 	 	 
150092	6	5	88	 	 	 	 	 	 
150092	5	4	88	 	 	 	 	 	 
150092	4	3	88	 	 	 	 	 	 
150092	3	2	88	 	 	 	 	 	 
150092	2	1	88	 	 	 	 	 	 
150092	1	0	88	 	 	 	 	 	 
150093	13	11	1	2	 	4	7	704	327
150093	12	10	1	1	Y	 	 	 	327
150093	11	9	1	15	N	3	7	704	1106
150093	10	8	1	14	Y	 	 	 	1106
150093	9	7	0	 	 	 	 	 	 
150093	8	6	0	 	 	 	 	 	 
150093	7	5	0	 	 	 	 	 	 
150093	6	4	0	 	 	 	 	 	 
150093	5	3	0	 	 	 	 	 	 
150093	4	2	0	 	 	 	 	 	 
150093	3	1	0	 	 	 	 	 	 
150093	2	0	0	 	 	 	 	 	 
150093	1	-88	88	 	 	 	 	 	 
150094	13	12	1	2	 	3	7	704	327
150094	12	11	1	4	Y	 	 	 	327
150094	11	10	1	3	Y	 	 	 	327
150094	10	9	1	2	Y	 	 	 	327
150094	9	8	1	1	Y	 	 	 	327
150094	8	7	1	15	N	3	7	704	327
150094	7	6	0	 	 	 	 	 	 
150094	6	5	0	 	 	 	 	 	 
150094	5	4	0	 	 	 	 	 	 
150094	4	3	0	 	 	 	 	 	 
150094	3	2	0	 	 	 	 	 	 
150094	2	1	0	 	 	 	 	 	 
150094	1	0	0	 	 	 	 	 	 
150095	13	12	1	2	 	4	7	704	327
150095	12	11	1	1	Y	 	 	 	327
150095	11	10	1	14	N	4	7	704	327
150095	10	9	0	 	 	 	 	 	 
150095	9	8	88	 	 	 	 	 	 
150095	8	7	88	 	 	 	 	 	 
150095	7	6	88	 	 	 	 	 	 
150095	6	5	88	 	 	 	 	 	 
150095	5	4	88	 	 	 	 	 	 
150095	4	3	88	 	 	 	 	 	 
150095	3	2	88	 	 	 	 	 	 
150095	2	1	88	 	 	 	 	 	 
150095	1	0	88	 	 	 	 	 	 
150096	13	12	1	3	 	4	7	704	327
150096	12	11	1	2	Y	 	 	 	327
150096	11	10	1	1	N	4	7	704	327
150096	10	9	0	 	 	 	 	 	 
150096	9	8	88	 	 	 	 	 	 
150096	8	7	88	 	 	 	 	 	 
150096	7	6	88	 	 	 	 	 	 
150096	6	5	88	 	 	 	 	 	 
150096	5	4	88	 	 	 	 	 	 
150096	4	3	88	 	 	 	 	 	 
150096	3	2	88	 	 	 	 	 	 
150096	2	1	88	 	 	 	 	 	 
150096	1	0	88	 	 	 	 	 	 
150097	13	12	1	2	 	4	7	704	327
150097	12	11	1	1	N	4	7	704	327
150097	11	10	1	14	N	3	7	704	1054
150097	10	9	88	 	 	 	 	 	 
150097	9	8	88	 	 	 	 	 	 
150097	8	7	88	 	 	 	 	 	 
150097	7	6	88	 	 	 	 	 	 
150097	6	5	88	 	 	 	 	 	 
150097	5	4	88	 	 	 	 	 	 
150097	4	3	88	 	 	 	 	 	 
150097	3	2	88	 	 	 	 	 	 
150097	2	1	88	 	 	 	 	 	 
150097	1	0	88	 	 	 	 	 	 
150098	13	11	1	3	 	4	7	704	327
150098	12	10	1	2	Y	 	 	 	327
150098	11	9	1	1	Y	 	 	 	327
150098	10	8	1	15	N	3	7	704	1342
150098	9	7	1	15	Y	 	 	 	1342
150098	8	6	1	14	Y	 	 	 	1342
150098	7	5	0	 	 	 	 	 	 
150098	6	4	0	 	 	 	 	 	 
150098	5	3	0	 	 	 	 	 	 
150098	4	2	0	 	 	 	 	 	 
150098	3	1	0	 	 	 	 	 	 
150098	2	0	0	 	 	 	 	 	 
150098	1	-88	88	 	 	 	 	 	 
150099	13	12	1	2	 	4	7	704	327
150099	12	11	1	1	N	4	7	704	327
150099	11	10	1	15	N	4	7	704	327
150099	10	9	1	14	N	3	7	704	1038
150099	9	8	0	 	 	 	 	 	 
150099	8	7	88	 	 	 	 	 	 
150099	7	6	88	 	 	 	 	 	 
150099	6	5	88	 	 	 	 	 	 
150099	5	4	88	 	 	 	 	 	 
150099	4	3	88	 	 	 	 	 	 
150099	3	2	88	 	 	 	 	 	 
150099	2	1	88	 	 	 	 	 	 
150099	1	0	88	 	 	 	 	 	 
150100	13	12	1	2	 	4	7	704	327
150100	12	11	1	3	Y	 	 	 	327
150100	11	10	1	2	Y	 	 	 	327
150100	10	9	1	1	Y	 	 	 	327
150100	9	8	0	 	 	 	 	 	 
150100	8	7	0	 	 	 	 	 	 
150100	7	6	0	 	 	 	 	 	 
150100	6	5	0	 	 	 	 	 	 
150100	5	4	0	 	 	 	 	 	 
150100	4	3	0	 	 	 	 	 	 
150100	3	2	0	 	 	 	 	 	 
150100	2	1	0	 	 	 	 	 	 
150100	1	0	0	 	 	 	 	 	 
160001	13	12	1	4	 	4	7	702	293
160001	12	11	1	3	Y	 	 	 	293
160001	11	10	1	2	Y	 	 	 	293
160001	10	9	1	1	Y	 	 	 	293
160001	9	8	0	 	 	 	 	 	 
160001	8	7	0	 	 	 	 	 	 
160001	7	6	0	 	 	 	 	 	 
160001	6	5	0	 	 	 	 	 	 
160001	5	4	0	 	 	 	 	 	 
160001	4	3	0	 	 	 	 	 	 
160001	3	2	0	 	 	 	 	 	 
160001	2	1	0	 	 	 	 	 	 
160001	1	0	88	 	 	 	 	 	 
160002	13	12	1	3	 	4	7	702	293
160002	12	11	1	3	Y	 	 	 	293
160002	11	10	1	2	Y	 	 	 	293
160002	10	9	1	1	Y	 	 	 	293
160002	9	8	0	 	 	 	 	 	 
160002	8	7	0	 	 	 	 	 	 
160002	7	6	0	 	 	 	 	 	 
160002	6	5	0	 	 	 	 	 	 
160002	5	4	0	 	 	 	 	 	 
160002	4	3	0	 	 	 	 	 	 
160002	3	2	0	 	 	 	 	 	 
160002	2	1	0	 	 	 	 	 	 
160002	1	0	0	 	 	 	 	 	 
160003	13	12	1	1	 	4	7	702	293
160003	12	11	1	2	Y	 	 	 	293
160003	11	10	0	 	 	 	 	 	 
160003	10	9	0	 	 	 	 	 	 
160003	9	8	0	 	 	 	 	 	 
160003	8	7	0	 	 	 	 	 	 
160003	7	6	0	 	 	 	 	 	 
160003	6	5	0	 	 	 	 	 	 
160003	5	4	0	 	 	 	 	 	 
160003	4	3	0	 	 	 	 	 	 
160003	3	2	0	 	 	 	 	 	 
160003	2	1	0	 	 	 	 	 	 
160003	1	0	88	 	 	 	 	 	 
160004	13	12	1	3	 	4	14	1409	1074
160004	12	11	1	2	Y	 	 	 	1074
160004	11	10	1	1	Y	 	 	 	1074
160004	10	9	1	15	N	1	14	1409	637
160004	9	8	1	14	Y	 	 	 	637
160004	8	7	0	 	 	 	 	 	 
160004	7	6	0	 	 	 	 	 	 
160004	6	5	0	 	 	 	 	 	 
160004	5	4	0	 	 	 	 	 	 
160004	4	3	0	 	 	 	 	 	 
160004	3	2	0	 	 	 	 	 	 
160004	2	1	0	 	 	 	 	 	 
160004	1	0	0	 	 	 	 	 	 
160005	13	12	1	4	 	4	7	702	304
160005	12	11	1	3	Y	 	 	 	304
160005	11	10	1	2	N	4	7	702	293
160005	10	9	1	1	Y	 	 	 	293
160005	9	8	0	 	 	 	 	 	 
160005	8	7	0	 	 	 	 	 	 
160005	7	6	0	 	 	 	 	 	 
160005	6	5	0	 	 	 	 	 	 
160005	5	4	0	 	 	 	 	 	 
160005	4	3	88	 	 	 	 	 	 
160005	3	2	88	 	 	 	 	 	 
160005	2	1	88	 	 	 	 	 	 
160005	1	0	88	 	 	 	 	 	 
160006	13	12	1	2	 	4	7	702	293
160006	12	11	1	1	Y	 	 	 	293
160006	11	10	1	1	Y	 	 	 	293
160006	10	9	1	1	Y	 	 	 	293
160006	9	8	0	 	 	 	 	 	 
160006	8	7	0	 	 	 	 	 	 
160006	7	6	0	 	 	 	 	 	 
160006	6	5	0	 	 	 	 	 	 
160006	5	4	0	 	 	 	 	 	 
160006	4	3	0	 	 	 	 	 	 
160006	3	2	0	 	 	 	 	 	 
160006	2	1	0	 	 	 	 	 	 
160006	1	0	88	 	 	 	 	 	 
160007	13	12	1	1	 	4	7	702	1074
160007	12	11	1	1	Y	 	 	 	1074
160007	11	10	0	 	 	 	 	 	 
160007	10	9	0	 	 	 	 	 	 
160007	9	8	0	 	 	 	 	 	 
160007	8	7	0	 	 	 	 	 	 
160007	7	6	0	 	 	 	 	 	 
160007	6	5	0	 	 	 	 	 	 
160007	5	4	0	 	 	 	 	 	 
160007	4	3	0	 	 	 	 	 	 
160007	3	2	0	 	 	 	 	 	 
160007	2	1	0	 	 	 	 	 	 
160007	1	0	0	 	 	 	 	 	 
160008	13	12	0	 	 	 	 	 	 
160008	12	11	1	2	N	4	7	702	293
160008	11	10	1	1	Y	 	 	 	293
160008	10	9	1	1	Y	 	 	 	293
160008	9	8	0	 	 	 	 	 	 
160008	8	7	0	 	 	 	 	 	 
160008	7	6	0	 	 	 	 	 	 
160008	6	5	0	 	 	 	 	 	 
160008	5	4	0	 	 	 	 	 	 
160008	4	3	0	 	 	 	 	 	 
160008	3	2	0	 	 	 	 	 	 
160008	2	1	0	 	 	 	 	 	 
160008	1	0	0	 	 	 	 	 	 
160009	13	11	1	2	 	4	7	702	341
160009	12	10	1	2	Y	 	 	 	341
160009	11	9	1	1	Y	 	 	 	341
160009	10	8	1	1	Y	 	 	 	341
160009	9	7	0	 	 	 	 	 	 
160009	8	6	0	 	 	 	 	 	 
160009	7	5	0	 	 	 	 	 	 
160009	6	4	0	 	 	 	 	 	 
160009	5	3	0	 	 	 	 	 	 
160009	4	2	0	 	 	 	 	 	 
160009	3	1	0	 	 	 	 	 	 
160009	2	0	88	 	 	 	 	 	 
160009	1	0	88	 	 	 	 	 	 
160010	13	12	1	2	 	4	7	702	293
160010	12	11	1	1	Y	 	 	 	293
160010	11	10	0	 	 	 	 	 	 
160010	10	9	0	 	 	 	 	 	 
160010	9	8	0	 	 	 	 	 	 
160010	8	7	0	 	 	 	 	 	 
160010	7	6	0	 	 	 	 	 	 
160010	6	5	0	 	 	 	 	 	 
160010	5	4	0	 	 	 	 	 	 
160010	4	3	0	 	 	 	 	 	 
160010	3	2	0	 	 	 	 	 	 
160010	2	1	0	 	 	 	 	 	 
160010	1	0	0	 	 	 	 	 	 
160011	13	12	1	3	 	4	7	702	293
160011	12	11	1	2	Y	 	 	 	293
160011	11	10	1	1	Y	 	 	 	293
160011	10	9	0	 	 	 	 	 	 
160011	9	8	0	 	 	 	 	 	 
160011	8	7	0	 	 	 	 	 	 
160011	7	6	0	 	 	 	 	 	 
160011	6	5	0	 	 	 	 	 	 
160011	5	4	0	 	 	 	 	 	 
160011	4	3	0	 	 	 	 	 	 
160011	3	2	0	 	 	 	 	 	 
160011	2	1	0	 	 	 	 	 	 
160011	1	0	0	 	 	 	 	 	 
160012	13	12	1	0	 	4	7	702	293
160012	12	11	0	 	 	 	 	 	 
160012	11	10	0	 	 	 	 	 	 
160012	10	9	0	 	 	 	 	 	 
160012	9	8	0	 	 	 	 	 	 
160012	8	7	0	 	 	 	 	 	 
160012	7	6	0	 	 	 	 	 	 
160012	6	5	0	 	 	 	 	 	 
160012	5	4	0	 	 	 	 	 	 
160012	4	3	0	 	 	 	 	 	 
160012	3	2	0	 	 	 	 	 	 
160012	2	1	0	 	 	 	 	 	 
160012	1	0	0	 	 	 	 	 	 
160013	13	12	1	2	 	4	7	702	293
160013	12	11	1	1	Y	 	 	 	293
160013	11	10	1	1	Y	 	 	 	293
160013	10	9	0	 	 	 	 	 	 
160013	9	8	0	 	 	 	 	 	 
160013	8	7	0	 	 	 	 	 	 
160013	7	6	0	 	 	 	 	 	 
160013	6	5	0	 	 	 	 	 	 
160013	5	4	0	 	 	 	 	 	 
160013	4	3	0	 	 	 	 	 	 
160013	3	2	0	 	 	 	 	 	 
160013	2	1	0	 	 	 	 	 	 
160013	1	0	88	 	 	 	 	 	 
160014	13	11	1	4	 	4	7	702	289
160014	12	10	1	3	Y	 	 	 	289
160014	11	9	1	2	Y	 	 	 	289
160014	10	8	1	1	Y	 	 	 	289
160014	9	7	0	 	 	 	 	 	 
160014	8	6	0	 	 	 	 	 	 
160014	7	5	0	 	 	 	 	 	 
160014	6	4	0	 	 	 	 	 	 
160014	5	3	0	 	 	 	 	 	 
160014	4	2	0	 	 	 	 	 	 
160014	3	1	0	 	 	 	 	 	 
160014	2	0	0	 	 	 	 	 	 
160014	1	0	0	 	 	 	 	 	 
160015	13	12	1	4	 	4	7	702	293
160015	12	11	1	3	Y	 	 	 	293
160015	11	10	1	2	Y	 	 	 	293
160015	10	9	1	1	Y	 	 	 	293
160015	9	8	0	 	 	 	 	 	 
160015	8	7	0	 	 	 	 	 	 
160015	7	6	0	 	 	 	 	 	 
160015	6	5	0	 	 	 	 	 	 
160015	5	4	88	 	 	 	 	 	 
160015	4	3	88	 	 	 	 	 	 
160015	3	2	88	 	 	 	 	 	 
160015	2	1	88	 	 	 	 	 	 
160015	1	0	88	 	 	 	 	 	 
160016	13	11	1	5	 	4	7	702	293
160016	12	10	1	4	N	4	7	702	289
160016	11	9	1	3	Y	 	 	 	289
160016	10	8	1	2	Y	 	 	 	289
160016	9	7	1	1	Y	 	 	 	289
160016	8	6	1	1	Y	 	 	 	289
160016	7	5	88	 	 	 	 	 	 
160016	6	4	88	 	 	 	 	 	 
160016	5	3	88	 	 	 	 	 	 
160016	4	2	88	 	 	 	 	 	 
160016	3	1	88	 	 	 	 	 	 
160016	2	0	88	 	 	 	 	 	 
160016	1	-88	88	 	 	 	 	 	 
160017	13	12	1	6	 	4	7	702	293
160017	12	11	1	5	Y	 	 	 	293
160017	11	10	1	4	N	4	7	702	289
160017	10	9	1	3	Y	 	 	 	289
160017	9	8	1	2	Y	 	 	 	289
160017	8	7	1	1	Y	 	 	 	289
160017	7	6	0	 	 	 	 	 	 
160017	6	5	0	 	 	 	 	 	 
160017	5	4	0	 	 	 	 	 	 
160017	4	3	0	 	 	 	 	 	 
160017	3	2	0	 	 	 	 	 	 
160017	2	1	0	 	 	 	 	 	 
160017	1	0	0	 	 	 	 	 	 
160018	13	11	1	5	 	4	7	702	293
160018	12	10	1	4	N	4	7	702	289
160018	11	9	1	3	Y	 	 	 	289
160018	10	8	1	2	Y	 	 	 	289
160018	9	7	1	1	Y	 	 	 	289
160018	8	6	0	 	 	 	 	 	 
160018	7	5	0	 	 	 	 	 	 
160018	6	4	0	 	 	 	 	 	 
160018	5	3	0	 	 	 	 	 	 
160018	4	2	0	 	 	 	 	 	 
160018	3	1	0	 	 	 	 	 	 
160018	2	0	0	 	 	 	 	 	 
160018	1	0	0	 	 	 	 	 	 
160019	13	12	1	5	 	4	7	702	293
160019	12	11	1	4	Y	 	 	 	293
160019	11	10	1	3	Y	 	 	 	293
160019	10	9	1	2	Y	 	 	 	293
160019	9	8	1	1	Y	 	 	 	293
160019	8	7	0	 	 	 	 	 	 
160019	7	6	0	 	 	 	 	 	 
160019	6	5	0	 	 	 	 	 	 
160019	5	4	0	 	 	 	 	 	 
160019	4	3	0	 	 	 	 	 	 
160019	3	2	0	 	 	 	 	 	 
160019	2	1	0	 	 	 	 	 	 
160019	1	0	0	 	 	 	 	 	 
160020	13	12	1	4	 	4	7	702	1118
160020	12	11	1	3	Y	 	 	 	1118
160020	11	10	1	2	Y	 	 	 	1118
160020	10	9	1	2	Y	 	 	 	1118
160020	9	8	1	1	Y	 	 	 	1118
160020	8	7	1	1	Y	 	 	 	1118
160020	7	6	0	 	 	 	 	 	 
160020	6	5	0	 	 	 	 	 	 
160020	5	4	0	 	 	 	 	 	 
160020	4	3	0	 	 	 	 	 	 
160020	3	2	0	 	 	 	 	 	 
160020	2	1	0	 	 	 	 	 	 
160020	1	0	0	 	 	 	 	 	 
160021	13	11	1	1	 	4	7	702	1143
160021	12	10	1	1	Y	 	 	 	1143
160021	11	9	1	1	Y	 	 	 	1143
160021	10	8	0	 	 	 	 	 	 
160021	9	7	0	 	 	 	 	 	 
160021	8	6	0	 	 	 	 	 	 
160021	7	5	0	 	 	 	 	 	 
160021	6	4	0	 	 	 	 	 	 
160021	5	3	0	 	 	 	 	 	 
160021	4	2	0	 	 	 	 	 	 
160021	3	1	0	 	 	 	 	 	 
160021	2	0	88	 	 	 	 	 	 
160021	1	0	88	 	 	 	 	 	 
160022	13	12	1	5	 	4	7	702	293
160022	12	11	1	4	Y	 	 	 	293
160022	11	10	1	3	Y	 	 	 	293
160022	10	9	1	2	Y	 	 	 	293
160022	9	8	1	1	N	4	7	702	289
160022	8	7	0	 	 	 	 	 	 
160022	7	6	0	 	 	 	 	 	 
160022	6	5	0	 	 	 	 	 	 
160022	5	4	0	 	 	 	 	 	 
160022	4	3	0	 	 	 	 	 	 
160022	3	2	0	 	 	 	 	 	 
160022	2	1	0	 	 	 	 	 	 
160022	1	0	0	 	 	 	 	 	 
160023	13	11	1	6	 	4	7	702	293
160023	12	10	1	5	Y	 	 	 	293
160023	11	9	1	4	Y	 	 	 	293
160023	10	8	1	3	Y	 	 	 	293
160023	9	7	1	2	Y	 	 	 	293
160023	8	6	1	1	Y	 	 	 	293
160023	7	5	88	 	 	 	 	 	 
160023	6	4	88	 	 	 	 	 	 
160023	5	3	88	 	 	 	 	 	 
160023	4	2	88	 	 	 	 	 	 
160023	3	1	88	 	 	 	 	 	 
160023	2	0	88	 	 	 	 	 	 
160023	1	0	88	 	 	 	 	 	 
160024	13	12	1	4	 	4	7	702	289
160024	12	11	1	3	Y	 	 	 	289
160024	11	10	1	2	Y	 	 	 	289
160024	10	9	1	1	Y	 	 	 	289
160024	9	8	1	1	Y	 	 	 	289
160024	8	7	0	 	 	 	 	 	 
160024	7	6	0	 	 	 	 	 	 
160024	6	5	0	 	 	 	 	 	 
160024	5	4	0	 	 	 	 	 	 
160024	4	3	0	 	 	 	 	 	 
160024	3	2	0	 	 	 	 	 	 
160024	2	1	0	 	 	 	 	 	 
160024	1	0	0	 	 	 	 	 	 
160025	13	11	1	4	 	4	7	702	293
160025	12	10	1	3	Y	 	 	 	293
160025	11	9	1	2	Y	 	 	 	293
160025	10	8	1	1	Y	 	 	 	293
160025	9	7	0	 	 	 	 	 	 
160025	8	6	0	 	 	 	 	 	 
160025	7	5	0	 	 	 	 	 	 
160025	6	4	0	 	 	 	 	 	 
160025	5	3	0	 	 	 	 	 	 
160025	4	2	0	 	 	 	 	 	 
160025	3	1	0	 	 	 	 	 	 
160025	2	0	0	 	 	 	 	 	 
160025	1	0	0	 	 	 	 	 	 
160026	13	12	1	3	 	4	7	702	289
160026	12	11	1	2	Y	 	 	 	289
160026	11	10	1	1	Y	 	 	 	289
160026	10	9	0	 	 	 	 	 	 
160026	9	8	0	 	 	 	 	 	 
160026	8	7	0	 	 	 	 	 	 
160026	7	6	0	 	 	 	 	 	 
160026	6	5	0	 	 	 	 	 	 
160026	5	4	0	 	 	 	 	 	 
160026	4	3	0	 	 	 	 	 	 
160026	3	2	0	 	 	 	 	 	 
160026	2	1	0	 	 	 	 	 	 
160026	1	0	0	 	 	 	 	 	 
160027	13	12	1	4	 	4	7	702	289
160027	12	11	1	3	Y	 	 	 	289
160027	11	10	1	2	Y	 	 	 	289
160027	10	9	1	1	Y	 	 	 	289
160027	9	8	1	1	Y	 	 	 	289
160027	8	7	0	 	 	 	 	 	 
160027	7	6	0	 	 	 	 	 	 
160027	6	5	0	 	 	 	 	 	 
160027	5	4	0	 	 	 	 	 	 
160027	4	3	0	 	 	 	 	 	 
160027	3	2	0	 	 	 	 	 	 
160027	2	1	0	 	 	 	 	 	 
160027	1	0	0	 	 	 	 	 	 
160028	13	12	1	2	 	4	7	702	289
160028	12	11	1	1	Y	 	 	 	289
160028	11	10	1	1	Y	 	 	 	289
160028	10	9	1	1	Y	 	 	 	289
160028	9	8	0	 	 	 	 	 	 
160028	8	7	0	 	 	 	 	 	 
160028	7	6	0	 	 	 	 	 	 
160028	6	5	0	 	 	 	 	 	 
160028	5	4	0	 	 	 	 	 	 
160028	4	3	88	 	 	 	 	 	 
160028	3	2	88	 	 	 	 	 	 
160028	2	1	88	 	 	 	 	 	 
160028	1	0	88	 	 	 	 	 	 
160029	13	12	1	5	 	4	7	702	293
160029	12	11	1	4	N	4	7	702	289
160029	11	10	1	3	Y	 	 	 	289
160029	10	9	1	2	Y	 	 	 	289
160029	9	8	1	1	Y	 	 	 	289
160029	8	7	0	 	 	 	 	 	 
160029	7	6	0	 	 	 	 	 	 
160029	6	5	0	 	 	 	 	 	 
160029	5	4	0	 	 	 	 	 	 
160029	4	3	0	 	 	 	 	 	 
160029	3	2	0	 	 	 	 	 	 
160029	2	1	0	 	 	 	 	 	 
160029	1	0	0	 	 	 	 	 	 
160030	13	11	1	4	 	4	7	702	289
160030	12	10	1	3	Y	 	 	 	289
160030	11	9	1	2	Y	 	 	 	289
160030	10	8	1	1	Y	 	 	 	289
160030	9	7	0	 	 	 	 	 	 
160030	8	6	0	 	 	 	 	 	 
160030	7	5	0	 	 	 	 	 	 
160030	6	4	0	 	 	 	 	 	 
160030	5	3	0	 	 	 	 	 	 
160030	4	2	0	 	 	 	 	 	 
160030	3	1	0	 	 	 	 	 	 
160030	2	0	0	 	 	 	 	 	 
160030	1	-88	0	 	 	 	 	 	 
160031	13	11	1	4	 	4	7	702	341
160031	12	10	1	3	Y	 	 	 	341
160031	11	9	1	2	Y	 	 	 	341
160031	10	8	1	1	Y	 	 	 	341
160031	9	7	0	 	 	 	 	 	 
160031	8	6	0	 	 	 	 	 	 
160031	7	5	0	 	 	 	 	 	 
160031	6	4	0	 	 	 	 	 	 
160031	5	3	0	 	 	 	 	 	 
160031	4	2	0	 	 	 	 	 	 
160031	3	1	0	 	 	 	 	 	 
160031	2	0	0	 	 	 	 	 	 
160031	1	-88	0	 	 	 	 	 	 
160032	13	11	1	3	 	4	7	702	289
160032	12	10	1	2	Y	 	 	 	289
160032	11	9	1	1	Y	 	 	 	289
160032	10	8	1	1	Y	 	 	 	289
160032	9	7	0	 	 	 	 	 	 
160032	8	6	0	 	 	 	 	 	 
160032	7	5	0	 	 	 	 	 	 
160032	6	4	0	 	 	 	 	 	 
160032	5	3	0	 	 	 	 	 	 
160032	4	2	0	 	 	 	 	 	 
160032	3	1	0	 	 	 	 	 	 
160032	2	0	0	 	 	 	 	 	 
160032	1	-88	0	 	 	 	 	 	 
160033	13	12	1	1	 	3	7	702	1066
160033	12	11	1	3	N	4	7	702	289
160033	11	10	1	2	Y	 	 	 	289
160033	10	9	1	1	Y	 	 	 	289
160033	9	8	0	 	 	 	 	 	 
160033	8	7	0	 	 	 	 	 	 
160033	7	6	0	 	 	 	 	 	 
160033	6	5	0	 	 	 	 	 	 
160033	5	4	0	 	 	 	 	 	 
