CHILDCODE	EDCHSTR4	EDGRADER4	TYSCR4	SMESCHR4	PROVR4	SITER4	SCHNMER4
191003	7	7	3	1	5	19	112
191003	8	8	3	1	5	19	112
191003	9	9	3	1	5	19	112
191003	10	10	3	0	5	98	152
191003	11	11	3	1	5	98	152
191003	12	12	3	1	5	98	152
191004	0	1	3	0	5	19	15
191004	1	2	3	1	5	19	15
191004	2	3	3	1	5	19	15
191004	3	4	3	1	5	19	15
191004	4	5	3	1	5	19	15
191004	5	6	3	0	5	19	112
191004	6	7	3	1	5	19	112
191004	7	8	3	1	5	19	112
191004	8	9	3	1	5	19	112
191004	9	10	8	0	5	98	401
191004	10	11	8	1	5	98	401
191004	11	12	8	1	5	98	401
191004	12	29	3	0	5	20	237
191005	0	0	 	 	 	 	 
191005	1	1	3	0	5	19	15
191005	2	2	3	1	5	19	15
191005	3	3	3	1	5	19	15
191005	4	4	3	1	5	19	15
191005	5	5	3	1	5	19	15
191005	6	6	3	0	5	19	112
191005	7	7	3	1	5	19	112
191005	8	7	3	1	5	19	112
191005	9	8	3	1	5	19	112
191005	10	0	 	 	 	 	 
191005	11	0	 	 	 	 	 
191005	12	0	 	 	 	 	 
191006	0	1	3	0	5	19	15
191006	1	2	3	1	5	19	15
191006	2	3	3	1	5	19	15
191006	3	4	3	1	5	19	15
191006	4	5	3	1	5	19	15
191006	5	6	6	0	5	19	112
191006	6	7	3	1	5	19	112
191006	7	8	3	1	5	19	112
191006	8	9	3	1	5	19	112
191006	9	10	3	0	5	98	152
191006	10	11	3	1	5	98	152
191006	11	12	3	1	5	98	152
191006	12	0	 	 	 	 	 
191007	0	1	3	0	5	19	15
191007	1	2	3	1	5	19	15
191007	2	3	3	1	5	19	15
191007	3	4	3	1	5	19	15
191007	4	5	3	1	5	19	15
191007	5	6	3	0	5	19	112
191007	6	7	3	1	5	19	112
191007	7	8	3	1	5	19	112
191007	8	9	3	1	5	19	112
191007	9	10	3	0	5	98	394
191007	10	11	3	1	5	98	394
191007	11	12	3	1	5	98	394
191007	12	0	 	 	 	 	 
191008	0	0	 	 	 	 	 
191008	1	1	3	0	5	19	15
191008	2	2	3	1	5	19	15
191008	3	3	6	1	5	19	15
191008	4	4	3	1	5	19	15
191008	5	5	3	1	5	19	15
191008	6	6	3	0	5	19	112
191008	7	7	3	1	5	19	112
191008	8	8	6	1	5	19	112
191008	9	9	3	1	5	19	112
191008	10	13	3	1	5	19	112
191008	11	0	 	 	 	 	 
191008	12	0	 	 	 	 	 
191009	0	1	3	0	5	19	15
191009	1	2	3	1	5	19	15
191009	2	3	3	1	5	19	15
191009	3	4	3	1	5	19	15
191009	4	5	3	1	5	19	15
191009	5	6	3	0	5	19	112
191009	6	6	3	1	5	19	112
191009	7	7	3	1	5	19	112
191009	8	8	3	1	5	19	112
191009	9	9	3	1	5	19	112
191009	10	0	 	 	 	 	 
191009	11	0	 	 	 	 	 
191009	12	0	 	 	 	 	 
191011	0	1	3	0	5	19	17
191011	1	2	3	1	5	19	17
191011	2	3	3	1	5	19	17
191011	3	4	3	1	5	19	17
191011	4	5	3	1	5	19	17
191011	5	6	3	0	5	19	112
191011	6	7	3	1	5	19	112
191011	7	8	3	1	5	19	112
191011	8	9	3	1	5	19	112
191011	9	10	3	0	5	19	152
191011	10	11	3	1	5	19	152
191011	11	12	3	1	5	19	152
191011	12	24	3	0	98	98	334
191012	0	1	3	0	5	19	17
191012	1	2	3	1	5	19	17
191012	2	3	3	1	5	19	17
191012	3	4	3	1	5	19	17
191012	4	5	3	1	5	19	17
191012	5	6	3	0	5	19	112
191012	6	7	3	1	5	19	112
191012	7	8	3	1	5	19	112
191012	8	9	3	1	5	19	112
191012	9	10	1	0	5	98	398
191012	10	11	1	1	5	98	398
191012	11	12	1	1	5	98	398
191012	12	24	1	0	5	98	229
191013	0	1	3	0	5	19	17
191013	1	2	3	1	5	19	17
191013	2	3	3	1	5	19	17
191013	3	4	3	1	5	19	17
191013	4	5	3	1	5	19	17
191013	5	6	3	0	5	19	112
191013	6	7	3	1	5	19	112
191013	7	8	3	1	5	19	112
191013	8	8	3	1	5	19	112
191013	9	9	3	1	5	19	112
191013	10	10	3	0	5	19	152
191013	11	11	3	1	5	19	152
191013	12	12	3	1	5	19	152
191014	0	1	3	1	 	 	 
191014	1	2	3	1	 	 	 
191014	2	3	3	1	 	 	 
191014	3	4	3	1	 	 	 
191014	4	5	3	1	 	 	 
191014	5	6	3	0	5	19	112
191014	6	7	3	1	5	19	112
191014	7	8	3	1	5	19	112
191014	8	9	3	1	5	19	112
191014	9	10	8	0	5	98	401
191014	10	11	8	1	5	98	401
191014	11	12	8	1	5	98	401
191014	12	0	 	 	 	 	 
191015	0	1	3	0	5	18	27
191015	1	2	3	1	5	18	27
191015	2	3	3	1	5	18	27
191015	3	4	3	1	5	18	27
191015	4	5	3	1	5	18	27
191015	5	6	3	0	5	19	17
191015	6	7	3	1	5	19	17
191015	7	8	3	1	5	19	17
191015	8	9	3	1	5	19	17
191015	9	10	3	0	5	19	113
191015	10	0	 	 	 	 	 
191015	11	0	 	 	 	 	 
191015	12	0	 	 	 	 	 
191016	0	1	3	0	5	19	17
191016	1	2	3	1	5	19	17
191016	2	3	3	1	5	19	17
191016	3	4	3	1	5	19	17
191016	4	5	3	1	5	19	17
191016	5	6	3	0	5	98	478
191016	6	7	3	1	5	98	478
191016	7	8	3	1	5	98	478
191016	8	9	3	1	5	98	478
191016	9	10	3	0	5	98	152
191016	10	11	3	1	5	98	152
191016	11	12	3	1	5	98	152
191016	12	21	1	0	5	98	230
191017	0	1	3	0	5	19	15
191017	1	2	3	1	5	19	15
191017	2	3	3	1	5	19	15
191017	3	4	3	1	5	19	15
191017	4	5	3	1	5	19	15
191017	5	6	3	0	5	19	112
191017	6	7	3	1	5	19	112
191017	7	8	3	1	5	19	112
191017	8	9	3	1	5	19	112
191017	9	0	 	 	 	 	 
191017	10	0	 	 	 	 	 
191017	11	0	 	 	 	 	 
191017	12	0	 	 	 	 	 
191018	0	1	3	0	5	19	15
191018	1	2	3	1	5	19	15
191018	2	3	3	1	5	19	15
191018	3	4	3	1	5	19	15
191018	4	5	3	1	5	19	15
191018	5	6	3	0	5	19	112
191018	6	7	3	1	5	19	112
191018	7	8	3	1	5	19	112
191018	8	9	3	1	5	19	112
191018	9	0	 	 	 	 	 
191018	10	0	 	 	 	 	 
191018	11	0	 	 	 	 	 
191018	12	0	 	 	 	 	 
191020	0	1	3	0	5	19	15
191020	1	2	3	1	5	19	15
191020	2	3	3	1	5	19	15
191020	3	4	3	1	5	19	15
191020	4	5	3	1	5	19	15
191020	5	5	3	1	5	19	15
191020	6	6	3	0	5	19	112
191020	7	0	 	 	 	 	 
191020	8	0	 	 	 	 	 
191020	9	0	 	 	 	 	 
191020	10	0	 	 	 	 	 
191020	11	0	 	 	 	 	 
191020	12	0	 	 	 	 	 
191021	0	1	3	0	5	19	15
191021	1	2	3	1	5	19	15
191021	2	3	3	1	5	19	15
191021	3	4	3	1	5	19	15
191021	4	5	3	1	5	19	15
191021	5	6	3	0	5	19	112
191021	6	7	3	1	5	19	112
191021	7	8	3	1	5	19	112
191021	8	9	3	1	5	19	112
191021	9	10	3	0	5	19	152
191021	10	11	3	1	5	19	152
191021	11	12	3	1	5	19	152
191021	12	14	3	0	5	18	233
191022	0	1	3	0	5	19	15
191022	1	2	3	1	5	19	15
191022	2	3	3	1	5	19	15
191022	3	4	3	1	5	19	15
191022	4	5	3	1	5	19	15
191022	5	6	3	0	5	19	112
191022	6	7	3	1	5	19	112
191022	7	8	3	1	5	19	112
191022	8	9	3	1	5	19	112
191022	9	0	 	 	 	 	 
191022	10	0	 	 	 	 	 
191022	11	0	 	 	 	 	 
191022	12	0	 	 	 	 	 
191023	0	1	3	0	5	19	15
191023	1	2	3	1	5	19	15
191023	2	3	3	1	5	19	15
191023	3	4	6	1	5	19	15
191023	4	5	3	1	5	19	15
191023	5	6	6	0	5	19	112
191023	6	7	3	1	5	19	112
191023	7	8	3	1	5	19	112
191023	8	9	3	1	5	19	112
191023	9	10	3	0	5	98	152
191023	10	11	3	1	5	98	152
191023	11	12	3	1	5	98	152
191023	12	24	3	0	5	98	221
191024	0	1	3	0	5	19	15
191024	1	2	3	1	5	19	15
191024	2	3	3	1	5	19	15
191024	3	4	3	1	5	19	15
191024	4	5	3	1	5	19	15
191024	5	6	3	0	5	19	112
191024	6	7	3	1	5	19	112
191024	7	8	3	1	5	19	112
191024	8	9	3	1	5	19	112
191024	9	10	3	0	5	98	401
191024	10	11	3	1	5	98	401
191024	11	12	3	1	5	98	401
191024	12	24	3	0	5	98	341
191025	0	1	3	0	5	19	18
191025	1	2	3	1	5	19	18
191025	2	3	3	1	5	19	18
191025	3	4	3	1	5	19	18
191025	4	5	3	1	5	19	18
191025	5	6	3	0	5	19	113
191025	6	7	3	1	5	19	113
191025	7	8	3	1	5	19	113
191025	8	8	3	1	5	19	113
191025	9	0	 	 	 	 	 
191025	10	0	 	 	 	 	 
191025	11	0	 	 	 	 	 
191025	12	0	 	 	 	 	 
191026	0	1	3	0	5	19	18
191026	1	2	3	1	5	19	18
191026	2	3	3	1	5	19	18
191026	3	4	3	1	5	19	18
191026	4	5	3	1	5	19	18
191026	5	6	3	0	5	19	112
191026	6	7	3	1	5	19	112
191026	7	8	3	1	5	19	112
191026	8	9	3	1	5	19	112
191026	9	10	3	0	5	98	152
191026	10	11	3	1	5	98	152
191026	11	12	3	1	5	98	152
191026	12	29	3	0	5	98	228
191027	0	1	3	0	5	19	18
191027	1	2	3	1	5	19	18
191027	2	3	3	1	5	19	18
191027	3	4	3	1	5	19	18
191027	4	5	3	1	5	19	18
191027	5	6	3	0	5	19	112
191027	6	6	3	1	5	19	112
191027	7	7	3	1	5	19	112
191027	8	8	3	1	5	19	112
191027	9	9	3	1	5	19	112
191027	10	0	 	 	 	 	 
191027	11	0	 	 	 	 	 
191027	12	0	 	 	 	 	 
191028	0	1	3	0	5	19	18
191028	1	2	3	1	5	19	18
191028	2	3	3	1	5	19	18
191028	3	4	3	1	5	19	18
191028	4	5	3	1	5	19	18
191028	5	6	3	0	5	19	106
191028	6	7	3	1	5	19	106
191028	7	8	3	1	5	19	106
191028	8	9	3	1	5	19	106
191028	9	10	3	0	5	98	395
191028	10	11	3	1	5	98	395
191028	11	12	3	1	5	98	395
191028	12	0	 	 	 	 	 
191029	0	1	6	0	5	19	18
191029	1	2	3	1	5	19	18
191029	2	3	6	1	5	19	18
191029	3	4	3	1	5	19	18
191029	4	5	3	1	5	19	18
191029	5	6	3	0	5	19	106
191029	6	7	3	1	5	19	106
191029	7	8	3	1	5	19	106
191029	8	8	3	1	5	19	106
191029	9	9	3	1	5	19	106
191029	10	10	3	0	5	98	401
191029	11	0	 	 	 	 	 
191029	12	0	 	 	 	 	 
191030	0	1	3	0	5	19	18
191030	1	2	3	1	5	19	18
191030	2	3	3	1	5	19	18
191030	3	4	3	1	5	19	18
191030	4	5	3	1	5	19	18
191030	5	6	3	0	5	19	106
191030	6	7	3	1	5	19	106
191030	7	8	3	1	5	19	106
191030	8	9	3	1	5	19	106
191030	9	10	8	0	5	98	401
191030	10	11	8	1	5	98	401
191030	11	12	8	1	5	98	401
191030	12	0	 	 	 	 	 
191033	0	1	3	0	5	19	17
191033	1	2	3	1	5	19	17
191033	2	3	3	1	5	19	17
191033	3	4	3	1	5	19	17
191033	4	5	3	1	5	19	17
191033	5	6	3	0	5	19	112
191033	6	7	3	1	5	19	112
191033	7	8	3	1	5	19	112
191033	8	9	3	1	5	19	112
191033	9	10	3	0	5	98	395
191033	10	11	3	1	5	98	395
191033	11	12	3	1	5	98	395
191033	12	14	3	0	5	98	236
191035	0	1	3	0	5	19	17
191035	1	2	3	1	5	19	17
191035	2	3	3	1	5	19	17
191035	3	4	3	1	5	19	17
191035	4	5	3	1	5	19	17
191035	5	6	3	0	5	19	112
191035	6	7	3	1	5	19	112
191035	7	8	3	1	5	19	112
191035	8	9	3	1	5	19	112
191035	9	10	3	0	5	98	401
191035	10	0	 	 	 	 	 
191035	11	0	 	 	 	 	 
191035	12	0	 	 	 	 	 
191036	0	1	3	0	5	19	17
191036	1	2	3	1	5	19	17
191036	2	3	3	1	5	19	17
191036	3	4	3	1	5	19	17
191036	4	5	3	1	5	19	17
191036	5	6	3	0	5	19	112
191036	6	7	3	1	5	19	112
191036	7	8	7	1	5	19	112
191036	8	9	3	1	5	19	112
191036	9	10	3	0	5	19	152
191036	10	11	3	1	5	19	152
191036	11	12	3	1	5	19	152
191036	12	14	3	0	98	98	343
191037	0	1	3	0	5	19	17
191037	1	2	3	1	5	19	17
191037	2	3	3	1	5	19	17
191037	3	4	3	1	5	19	17
191037	4	5	3	1	5	19	17
191037	5	6	3	0	5	19	112
191037	6	7	3	1	5	19	112
191037	7	8	3	1	5	19	112
191037	8	9	3	1	5	19	112
191037	9	10	8	0	5	98	401
191037	10	10	8	1	5	98	401
191037	11	11	3	1	5	98	401
191037	12	12	8	1	5	98	401
191038	0	1	3	0	5	19	18
191038	1	2	3	1	5	19	18
191038	2	3	3	1	5	19	18
191038	3	4	3	1	5	19	18
191038	4	5	3	1	5	19	18
191038	5	6	3	0	5	19	112
191038	6	6	3	1	5	19	112
191038	7	7	3	1	5	19	112
191038	8	8	3	1	5	19	112
191038	9	9	3	0	5	19	106
191038	10	0	 	 	 	 	 
191038	11	0	 	 	 	 	 
191038	12	0	 	 	 	 	 
191039	0	1	3	0	5	19	18
191039	1	2	3	1	5	19	18
191039	2	3	3	1	5	19	18
191039	3	4	3	1	5	19	18
191039	4	5	3	1	5	19	18
191039	5	6	3	0	5	19	112
191039	6	7	3	1	5	19	112
191039	7	8	3	1	5	19	112
191039	8	9	3	1	5	19	112
191039	9	0	 	 	 	 	 
191039	10	0	 	 	 	 	 
191039	11	0	 	 	 	 	 
191039	12	0	 	 	 	 	 
191040	0	1	3	0	5	19	18
191040	1	2	3	1	5	19	18
191040	2	3	3	1	5	19	18
191040	3	4	3	1	5	19	18
191040	4	5	3	1	5	19	18
191040	5	6	3	0	5	19	112
191040	6	7	3	1	5	19	112
191040	7	8	3	1	5	19	112
191040	8	8	3	1	5	19	112
191040	9	0	 	 	 	 	 
191040	10	0	 	 	 	 	 
191040	11	0	 	 	 	 	 
191040	12	0	 	 	 	 	 
191041	0	1	3	0	5	19	18
191041	1	2	3	1	5	19	18
191041	2	3	3	1	5	19	18
191041	3	4	3	1	5	19	18
191041	4	5	3	1	5	19	18
191041	5	6	3	0	5	19	113
191041	6	7	3	1	5	19	113
191041	7	7	3	1	5	19	113
191041	8	8	3	1	5	19	113
191041	9	9	3	0	5	19	106
191041	10	0	 	 	 	 	 
191041	11	14	1	0	5	19	240
191041	12	15	1	1	5	19	240
191043	0	1	3	0	5	19	18
191043	1	2	3	1	5	19	18
191043	2	3	3	1	5	19	18
191043	3	4	3	1	5	19	18
191043	4	5	3	1	5	19	18
191043	5	6	3	0	5	19	112
191043	6	7	3	1	5	19	112
191043	7	8	3	1	5	19	112
191043	8	9	3	1	5	19	112
191043	9	10	3	0	5	98	394
191043	10	11	3	1	5	98	394
191043	11	12	3	1	5	98	394
191043	12	0	 	 	 	 	 
191044	0	1	3	0	5	19	29
191044	1	2	3	1	5	19	29
191044	2	3	3	1	5	19	29
191044	3	4	3	1	5	19	29
191044	4	5	3	1	5	19	29
191044	5	6	3	0	5	19	106
191044	6	6	3	1	5	19	106
191044	7	7	3	1	5	19	106
191044	8	8	3	1	5	19	106
191044	9	9	3	1	5	19	106
191044	10	10	3	0	5	98	395
191044	11	11	3	1	5	98	395
191044	12	12	3	1	5	98	395
191045	0	0	 	 	 	 	 
191045	1	1	3	0	5	19	29
191045	2	2	3	1	5	19	29
191045	3	3	3	1	5	19	29
191045	4	4	3	1	5	19	29
191045	5	5	3	1	5	19	29
191045	6	6	3	0	5	19	106
191045	7	7	3	1	5	19	106
191045	8	8	3	1	5	19	106
191045	9	9	3	1	5	19	106
191045	10	10	3	0	5	98	152
191045	11	11	3	1	5	98	152
191045	12	12	3	1	5	98	152
191046	0	1	3	0	5	19	29
191046	1	2	3	1	5	19	29
191046	2	3	3	1	5	19	29
191046	3	4	3	1	5	19	29
191046	4	5	3	1	5	19	29
191046	5	6	3	0	5	19	106
191046	6	7	3	1	5	19	106
191046	7	8	3	1	5	19	106
191046	8	9	3	1	5	19	106
191046	9	10	3	0	5	98	401
191046	10	0	 	 	 	 	 
191046	11	0	 	 	 	 	 
191046	12	0	 	 	 	 	 
191047	0	1	3	0	5	19	29
191047	1	2	3	1	5	19	29
191047	2	3	3	1	5	19	29
191047	3	4	3	1	5	19	29
191047	4	5	3	1	5	19	29
191047	5	6	3	0	5	19	106
191047	6	7	3	1	5	19	106
191047	7	8	3	1	5	19	106
191047	8	9	3	1	5	19	106
191047	9	10	3	0	5	19	152
191047	10	11	3	1	5	19	152
191047	11	12	3	1	5	19	152
191047	12	29	3	0	5	98	232
191048	0	1	3	0	5	19	29
191048	1	2	3	1	5	19	29
191048	2	3	3	1	5	19	29
191048	3	4	3	1	5	19	29
191048	4	5	3	1	5	19	29
191048	5	6	3	0	5	19	106
191048	6	7	3	1	5	19	106
191048	7	8	3	1	5	19	106
191048	8	9	3	1	5	19	106
191048	9	10	3	0	5	98	395
191048	10	0	 	 	 	 	 
191048	11	0	 	 	 	 	 
191048	12	0	 	 	 	 	 
191050	0	1	3	0	5	19	29
191050	1	2	3	1	5	19	29
191050	2	3	3	1	5	19	29
191050	3	4	3	1	5	19	29
191050	4	5	3	1	5	19	29
191050	5	6	3	0	5	19	106
191050	6	7	3	1	5	19	106
191050	7	8	3	1	5	19	106
191050	8	9	3	1	5	19	106
191050	9	10	3	0	5	98	395
191050	10	11	3	1	5	98	395
191050	11	12	3	1	5	98	395
191050	12	0	 	 	 	 	 
191052	0	1	3	0	5	19	18
191052	1	2	3	1	5	19	18
191052	2	3	3	1	5	19	18
191052	3	4	3	1	5	19	18
191052	4	5	3	1	5	19	18
191052	5	6	3	0	5	19	106
191052	6	7	3	1	5	19	106
191052	7	8	3	1	5	19	106
191052	8	9	3	1	5	19	106
191052	9	0	 	 	 	 	 
191052	10	0	 	 	 	 	 
191052	11	0	 	 	 	 	 
191052	12	0	 	 	 	 	 
191055	0	1	3	0	5	19	15
191055	1	2	3	1	5	19	15
191055	2	3	3	1	5	19	15
191055	3	4	3	1	5	19	15
191055	4	5	3	1	5	19	15
191055	5	6	3	0	5	19	112
191055	6	7	3	1	5	19	112
191055	7	8	3	1	5	19	112
191055	8	9	3	1	5	19	112
191055	9	10	3	0	5	19	395
191055	10	11	3	1	5	19	395
191055	11	12	3	1	5	19	395
191055	12	0	 	 	 	 	 
191057	0	1	3	0	5	19	18
191057	1	2	3	1	5	19	18
191057	2	3	3	1	5	19	18
191057	3	4	3	1	5	19	18
191057	4	5	3	1	5	19	18
191057	5	6	3	0	5	19	113
191057	6	7	3	1	5	19	113
191057	7	8	3	1	5	19	113
191057	8	9	3	1	5	19	113
191057	9	10	3	0	5	19	152
191057	10	11	3	1	5	19	152
191057	11	12	3	1	5	19	152
191057	12	0	 	 	 	 	 
201002	0	1	3	0	5	20	22
201002	1	2	3	1	5	20	22
201002	2	3	3	1	5	20	22
201002	3	4	3	1	5	20	22
201002	4	5	3	1	5	20	22
201002	5	6	3	0	5	20	109
201002	6	7	3	1	5	20	109
201002	7	0	 	 	 	 	 
201002	8	0	 	 	 	 	 
201002	9	0	 	 	 	 	 
201002	10	0	 	 	 	 	 
201002	11	0	 	 	 	 	 
201002	12	0	 	 	 	 	 
201003	0	1	3	0	5	20	22
201003	1	2	3	1	5	20	22
201003	2	3	3	1	5	20	22
201003	3	4	3	1	5	20	22
201003	4	5	3	1	5	20	22
201003	5	6	3	0	5	20	109
201003	6	7	3	1	5	20	109
201003	7	8	3	1	5	20	109
201003	8	9	3	1	5	20	109
201003	9	10	3	0	5	18	399
201003	10	0	 	 	 	 	 
201003	11	0	 	 	 	 	 
201003	12	0	 	 	 	 	 
201005	0	1	3	0	5	20	22
201005	1	2	3	1	5	20	22
201005	2	3	3	1	5	20	22
201005	3	4	3	1	5	20	22
201005	4	5	3	1	5	20	22
201005	5	6	1	0	5	20	109
201005	6	0	 	 	 	 	 
201005	7	0	 	 	 	 	 
201005	8	0	 	 	 	 	 
201005	9	0	 	 	 	 	 
201005	10	0	 	 	 	 	 
201005	11	0	 	 	 	 	 
201005	12	0	 	 	 	 	 
201006	0	0	 	 	 	 	 
201006	1	1	3	0	5	20	22
201006	2	2	3	1	5	20	22
201006	3	3	3	1	5	20	22
201006	4	4	3	1	5	20	22
201006	5	5	3	1	5	20	22
201006	6	6	3	0	5	20	109
201006	7	7	3	1	5	20	109
201006	8	8	3	1	5	20	109
201006	9	9	3	1	5	20	109
201006	10	10	3	0	5	18	154
201006	11	11	7	1	5	18	154
201006	12	12	3	1	5	18	154
201007	0	1	3	0	5	20	22
201007	1	2	3	1	5	20	22
201007	2	3	3	1	5	20	22
201007	3	4	3	1	5	20	22
201007	4	5	3	1	5	20	22
201007	5	6	3	0	5	20	108
201007	6	7	3	1	5	20	108
201007	7	8	3	1	5	20	108
201007	8	9	3	1	5	20	108
201007	9	10	3	0	5	20	155
201007	10	11	3	1	5	20	155
201007	11	12	3	1	5	20	155
201007	12	29	3	0	5	98	228
201008	0	1	3	0	5	20	972
201008	1	2	3	1	5	20	972
201008	2	3	3	1	5	20	972
201008	3	4	3	1	5	20	972
201008	4	5	3	1	5	20	972
201008	5	6	3	0	5	20	22
201008	6	7	3	1	5	20	22
201008	7	8	3	1	5	20	22
201008	8	9	3	1	5	20	22
201008	9	10	3	0	5	20	108
201008	10	11	3	1	5	20	108
201008	11	12	3	1	5	20	108
201008	12	0	 	 	 	 	 
201010	0	1	3	0	5	20	24
201010	1	2	6	1	5	20	24
201010	2	3	3	1	5	20	24
201010	3	4	3	1	5	20	24
201010	4	5	3	1	5	20	24
201010	5	6	3	0	5	20	109
201010	6	7	3	1	5	20	109
201010	7	8	3	1	5	20	109
201010	8	0	 	 	 	 	 
201010	9	0	 	 	 	 	 
201010	10	0	 	 	 	 	 
201010	11	0	 	 	 	 	 
201010	12	0	 	 	 	 	 
201011	0	0	 	 	 	 	 
201011	1	1	3	0	5	20	22
201011	2	2	3	1	5	20	22
201011	3	3	3	1	5	20	22
201011	4	4	3	1	5	20	22
201011	5	5	3	1	5	20	22
201011	6	6	3	0	5	20	109
201011	7	7	3	1	5	20	109
201011	8	8	3	1	5	20	109
201011	9	9	3	1	5	20	109
201011	10	10	3	0	5	20	157
201011	11	11	3	1	5	20	157
201011	12	12	3	1	5	20	157
201013	0	1	3	0	5	20	24
201013	1	2	3	1	5	20	24
201013	2	3	3	1	5	20	24
201013	3	4	3	1	5	20	24
201013	4	5	3	1	5	20	24
201013	5	6	6	0	5	20	109
201013	6	7	3	1	5	20	109
201013	7	8	3	1	5	20	109
201013	8	9	3	1	5	20	109
201013	9	0	 	 	 	 	 
201013	10	10	1	0	5	20	402
201013	11	11	3	1	5	20	402
201013	12	12	2	1	5	20	402
201014	0	50	1	1	 	 	 
201014	1	1	3	0	5	20	25
201014	2	2	3	1	5	20	25
201014	3	3	3	1	5	20	25
201014	4	4	3	1	5	20	25
201014	5	5	3	1	5	20	25
201014	6	6	3	0	5	20	109
201014	7	6	3	1	5	20	109
201014	8	7	3	1	5	20	109
201014	9	8	3	1	5	20	109
201014	10	9	3	1	5	20	109
201014	11	0	 	 	 	 	 
201014	12	0	 	 	 	 	 
201015	0	1	3	0	5	20	22
201015	1	2	3	1	5	20	22
201015	2	3	3	1	5	20	22
201015	3	4	3	1	5	20	22
201015	4	5	3	1	5	20	22
201015	5	6	3	0	5	20	109
201015	6	7	3	1	5	20	109
201015	7	8	3	1	5	20	109
201015	8	0	 	 	 	 	 
201015	9	0	 	 	 	 	 
201015	10	0	 	 	 	 	 
201015	11	0	 	 	 	 	 
201015	12	0	 	 	 	 	 
201016	0	1	3	0	5	20	22
201016	1	2	3	1	5	20	22
201016	2	3	3	1	5	20	22
201016	3	4	3	1	5	20	22
201016	4	5	3	1	5	20	22
201016	5	6	3	0	5	20	109
201016	6	7	3	1	5	20	109
201016	7	8	3	1	5	20	109
201016	8	9	3	1	5	20	109
201016	9	10	3	0	5	20	155
201016	10	11	3	1	5	20	155
201016	11	12	3	1	5	20	155
201016	12	0	 	 	 	 	 
201017	0	1	3	0	5	20	22
201017	1	2	3	1	5	20	22
201017	2	3	3	1	5	20	22
201017	3	4	3	1	5	20	22
201017	4	5	3	1	5	20	22
201017	5	6	3	0	5	20	109
201017	6	7	3	1	5	20	109
201017	7	8	3	1	5	20	109
201017	8	9	3	1	5	20	109
201017	9	0	 	 	 	 	 
201017	10	0	 	 	 	 	 
201017	11	0	 	 	 	 	 
201017	12	0	 	 	 	 	 
201023	0	50	1	1	 	 	 
201023	1	1	3	0	5	20	24
201023	2	2	3	1	5	20	24
201023	3	3	3	1	5	20	24
201023	4	4	3	1	5	20	24
201023	5	5	3	1	5	20	24
201023	6	6	3	0	5	18	487
201023	7	7	3	1	5	18	487
201023	8	8	3	1	5	18	487
201023	9	9	3	1	5	18	487
201023	10	10	3	0	5	18	154
201023	11	11	3	1	5	18	154
201023	12	12	3	1	5	18	154
201024	0	1	3	0	5	20	24
201024	1	2	3	1	5	20	24
201024	2	3	3	1	5	20	24
201024	3	4	3	1	5	20	24
201024	4	5	3	1	5	20	24
201024	5	6	3	0	5	20	109
201024	6	7	2	1	5	20	109
201024	7	8	3	1	5	20	109
201024	8	9	3	1	5	20	109
201024	9	10	8	0	5	20	402
201024	10	11	8	1	5	20	402
201024	11	0	 	 	 	 	 
201024	12	0	 	 	 	 	 
201030	0	1	3	0	5	20	24
201030	1	2	3	1	5	20	24
201030	2	3	3	1	5	20	24
201030	3	4	3	1	5	20	24
201030	4	5	3	1	5	20	24
201030	5	6	3	0	5	20	109
201030	6	7	3	1	5	20	109
201030	7	8	3	1	5	20	109
201030	8	9	3	1	5	20	109
201030	9	10	3	0	5	20	158
201030	10	11	3	1	5	20	158
201030	11	12	3	1	5	20	158
201030	12	24	3	0	5	98	223
201031	0	2	3	1	 	 	 
201031	1	3	3	1	 	 	 
201031	2	4	3	1	 	 	 
201031	3	5	3	1	 	 	 
201031	4	6	3	0	5	20	24
201031	5	7	3	1	5	20	24
201031	6	8	6	1	5	20	24
201031	7	9	3	1	5	20	24
201031	8	10	3	0	5	20	109
201031	9	11	3	1	5	20	109
201031	10	12	3	1	5	20	109
201031	11	24	3	0	5	20	155
201031	12	0	 	 	 	 	 
201032	0	50	3	1	 	 	 
201032	1	1	3	0	5	20	24
201032	2	2	3	1	5	20	24
201032	3	3	3	1	5	20	24
201032	4	4	3	1	5	20	24
201032	5	5	3	1	5	20	24
201032	6	6	3	0	5	20	109
201032	7	7	3	1	5	20	109
201032	8	8	3	1	5	20	109
201032	9	9	3	1	5	20	109
201032	10	0	 	 	 	 	 
201032	11	0	 	 	 	 	 
201032	12	0	 	 	 	 	 
201034	0	1	3	0	5	20	24
201034	1	2	3	1	5	20	24
201034	2	3	3	1	5	20	24
201034	3	4	3	1	5	20	24
201034	4	5	3	1	5	20	24
201034	5	6	3	0	5	20	109
201034	6	7	3	1	5	20	109
201034	7	8	3	1	5	20	109
201034	8	9	3	1	5	20	109
201034	9	10	1	0	5	20	402
201034	10	0	 	 	 	 	 
201034	11	0	 	 	 	 	 
201034	12	0	 	 	 	 	 
201037	0	50	3	0	5	20	961
201037	1	2	3	1	5	20	961
201037	2	2	3	1	5	20	961
201037	3	3	3	1	5	20	961
201037	4	4	3	1	5	20	961
201037	5	5	3	1	5	20	961
201037	6	6	3	0	5	20	109
201037	7	7	3	1	5	20	109
