CHILDCODE	NONFODR4	SPYRR4	SPNMR4
160058	33	0	 
160059	1	500	 
160059	2	800	 
160059	3	300	4
160059	4	200	4
160059	5	100	 
160059	6	150	 
160059	7	100	4
160059	8	100	4
160059	9	0	 
160059	10	210	4
160059	11	0	 
160059	12	0	 
160059	13	0	 
160059	14	2000	4
160059	15	300	4
160059	16	0	 
160059	17	0	 
160059	18	0	 
160059	19	0	 
160059	20	0	 
160059	21	0	 
160059	22	0	 
160059	23	0	 
160059	24	0	 
160059	25	0	 
160059	26	0	 
160059	27	0	 
160059	28	0	 
160059	29	0	 
160059	30	0	 
160059	31	0	 
160059	32	290	4
160059	33	0	 
160060	1	2000	 
160060	2	1000	 
160060	3	500	4
160060	4	0	 
160060	5	1000	 
160060	6	200	 
160060	7	100	4
160060	8	0	 
160060	9	0	 
160060	10	300	4
160060	11	0	 
160060	12	0	 
160060	13	0	 
160060	14	1800	4
160060	15	500	4
160060	16	0	 
160060	17	8000	1
160060	18	1000	1
160060	19	0	 
160060	20	0	 
160060	21	0	 
160060	22	0	 
160060	23	0	 
160060	24	0	 
160060	25	0	 
160060	26	0	 
160060	27	0	 
160060	28	0	 
160060	29	0	 
160060	30	0	 
160060	31	0	 
160060	32	290	4
160060	33	0	 
160062	1	500	 
160062	2	500	 
160062	3	500	4
160062	4	500	0
160062	5	60	 
160062	6	200	 
160062	7	100	4
160062	8	100	0
160062	9	230	0
160062	10	310	4
160062	11	1500	0
160062	12	315	4
160062	13	1800	0
160062	14	800	4
160062	15	800	1
160062	16	0	 
160062	17	500	0
160062	18	2500	1
160062	19	0	 
160062	20	0	 
160062	21	0	 
160062	22	0	 
160062	23	0	 
160062	24	0	 
160062	25	0	 
160062	26	0	 
160062	27	0	 
160062	28	0	 
160062	29	0	 
160062	30	0	 
160062	31	0	 
160062	32	0	 
160062	33	0	 
160063	1	500	 
160063	2	500	 
160063	3	500	4
160063	4	500	0
160063	5	100	 
160063	6	60	 
160063	7	100	4
160063	8	50	0
160063	9	0	 
160063	10	230	4
160063	11	0	 
160063	12	315	4
160063	13	0	 
160063	14	900	4
160063	15	300	4
160063	16	0	 
160063	17	0	 
160063	18	1000	1
160063	19	0	 
160063	20	0	 
160063	21	0	 
160063	22	0	 
160063	23	0	 
160063	24	0	 
160063	25	0	 
160063	26	0	 
160063	27	0	 
160063	28	0	 
160063	29	0	 
160063	30	0	 
160063	31	0	 
160063	32	0	 
160063	33	0	 
160064	1	0	 
160064	2	1500	 
160064	3	0	 
160064	4	0	 
160064	5	0	 
160064	6	100	 
160064	7	0	 
160064	8	200	4
160064	9	240	4
160064	10	0	 
160064	11	315	4
160064	12	0	 
160064	13	900	4
160064	14	0	 
160064	15	350	4
160064	16	0	 
160064	17	300	0
160064	18	6000	1
160064	19	0	 
160064	20	600	0
160064	21	0	 
160064	22	0	 
160064	23	0	 
160064	24	0	 
160064	25	0	 
160064	26	0	 
160064	27	0	 
160064	28	0	 
160064	29	0	 
160064	30	0	 
160064	31	0	 
160064	32	0	 
160064	33	0	 
160065	1	300	 
160065	2	400	 
160065	3	0	 
160065	4	700	2
160065	5	200	 
160065	6	200	 
160065	7	0	 
160065	8	500	2
160065	9	500	2
160065	10	0	 
160065	11	0	 
160065	12	0	 
160065	13	1520	2
160065	14	0	 
160065	15	900	2
160065	16	0	 
160065	17	0	 
160065	18	1500	1
160065	19	0	 
160065	20	0	 
160065	21	0	 
160065	22	0	 
160065	23	0	 
160065	24	0	 
160065	25	0	 
160065	26	0	 
160065	27	0	 
160065	28	0	 
160065	29	0	 
160065	30	0	 
160065	31	0	 
160065	32	580	2
160065	33	0	 
160066	1	0	 
160066	2	200	 
160066	3	300	4
160066	4	300	0
160066	5	0	 
160066	6	50	 
160066	7	100	4
160066	8	100	0
160066	9	140	0
160066	10	220	4
160066	11	0	 
160066	12	0	 
160066	13	0	 
160066	14	1100	4
160066	15	300	2
160066	16	0	 
160066	17	0	 
160066	18	5000	1
160066	19	0	 
160066	20	0	 
160066	21	0	 
160066	22	0	 
160066	23	0	 
160066	24	0	 
160066	25	0	 
160066	26	0	 
160066	27	0	 
160066	28	0	 
160066	29	0	 
160066	30	0	 
160066	31	0	 
160066	32	290	2
160066	33	0	 
160067	1	500	 
160067	2	600	 
160067	3	400	0
160067	4	450	4
160067	5	200	 
160067	6	150	 
160067	7	100	0
160067	8	100	4
160067	9	222	4
160067	10	170	0
160067	11	0	 
160067	12	0	 
160067	13	720	4
160067	14	0	 
160067	15	800	2
160067	16	0	 
160067	17	0	 
160067	18	1000	1
160067	19	0	 
160067	20	0	 
160067	21	0	 
160067	22	0	 
160067	23	0	 
160067	24	0	 
160067	25	0	 
160067	26	0	 
160067	27	0	 
160067	28	0	 
160067	29	0	 
160067	30	0	 
160067	31	0	 
160067	32	780	2
160067	33	0	 
160068	1	0	 
160068	2	100	 
160068	3	300	4
160068	4	200	4
160068	5	0	 
160068	6	30	 
160068	7	100	4
160068	8	0	 
160068	9	100	4
160068	10	500	4
160068	11	300	4
160068	12	0	 
160068	13	0	 
160068	14	2800	4
160068	15	900	4
160068	16	0	 
160068	17	0	 
160068	18	0	 
160068	19	0	 
160068	20	0	 
160068	21	0	 
160068	22	0	 
160068	23	0	 
160068	24	0	 
160068	25	0	 
160068	26	0	 
160068	27	0	 
160068	28	0	 
160068	29	0	 
160068	30	0	 
160068	31	0	 
160068	32	1160	4
160068	33	0	 
160069	1	100	 
160069	2	200	 
160069	3	200	0
160069	4	100	4
160069	5	40	 
160069	6	40	 
160069	7	50	0
160069	8	50	4
160069	9	220	4
160069	10	280	0
160069	11	0	 
160069	12	0	 
160069	13	1300	4
160069	14	2000	0
160069	15	500	1
160069	16	0	 
160069	17	500	0
160069	18	200	1
160069	19	0	 
160069	20	0	 
160069	21	0	 
160069	22	0	 
160069	23	0	 
160069	24	0	 
160069	25	0	 
160069	26	0	 
160069	27	0	 
160069	28	0	 
160069	29	0	 
160069	30	0	 
160069	31	0	 
160069	32	580	2
160069	33	0	 
160070	1	400	 
160070	2	900	 
160070	3	0	 
160070	4	400	4
160070	5	200	 
160070	6	500	 
160070	7	0	 
160070	8	250	4
160070	9	250	4
160070	10	0	 
160070	11	0	 
160070	12	0	 
160070	13	720	4
160070	14	800	0
160070	15	1000	2
160070	16	0	 
160070	17	700	0
160070	18	3000	1
160070	19	0	 
160070	20	0	 
160070	21	0	 
160070	22	0	 
160070	23	0	 
160070	24	0	 
160070	25	0	 
160070	26	0	 
160070	27	0	 
160070	28	0	 
160070	29	0	 
160070	30	0	 
160070	31	0	 
160070	32	780	2
160070	33	0	 
160071	1	1500	 
160071	2	2000	 
160071	3	1000	2
160071	4	300	4
160071	5	300	 
160071	6	300	 
160071	7	500	2
160071	8	150	0
160071	9	170	0
160071	10	500	2
160071	11	0	 
160071	12	0	 
160071	13	0	 
160071	14	1750	1
160071	15	1000	1
160071	16	0	 
160071	17	0	 
160071	18	500	1
160071	19	0	 
160071	20	0	 
160071	21	0	 
160071	22	0	 
160071	23	20000	0
160071	24	0	 
160071	25	0	 
160071	26	0	 
160071	27	0	 
160071	28	0	 
160071	29	0	 
160071	30	0	 
160071	31	0	 
160071	32	1100	1
160071	33	0	 
160072	1	700	 
160072	2	100	 
160072	3	500	0
160072	4	500	4
160072	5	40	 
160072	6	40	 
160072	7	200	0
160072	8	200	4
160072	9	160	4
160072	10	270	0
160072	11	0	 
160072	12	0	 
160072	13	1300	4
160072	14	2000	0
160072	15	300	1
160072	16	0	 
160072	17	15000	0
160072	18	5000	1
160072	19	0	 
160072	20	0	 
160072	21	0	 
160072	22	0	 
160072	23	0	 
160072	24	0	 
160072	25	0	 
160072	26	0	 
160072	27	0	 
160072	28	0	 
160072	29	0	 
160072	30	0	 
160072	31	0	 
160072	32	1830	1
160072	33	0	 
160073	1	2600	 
160073	2	2600	 
160073	3	5000	2
160073	4	0	 
160073	5	4000	 
160073	6	1000	 
160073	7	4000	2
160073	8	0	 
160073	9	0	 
160073	10	1600	2
160073	11	0	 
160073	12	22000	3
160073	13	0	 
160073	14	16780	3
160073	15	1510	2
160073	16	0	 
160073	17	7000	1
160073	18	30000	1
160073	19	0	 
160073	20	0	 
160073	21	3160	1
160073	22	4000	2
160073	23	150000	0
160073	24	0	 
160073	25	0	 
160073	26	0	 
160073	27	0	 
160073	28	0	 
160073	29	50	4
160073	30	0	 
160073	31	0	 
160073	32	6200	2
160073	33	5000	1
160074	1	200	 
160074	2	200	 
160074	3	0	 
160074	4	600	4
160074	5	150	 
160074	6	150	 
160074	7	0	 
160074	8	200	4
160074	9	350	4
160074	10	0	 
160074	11	315	4
160074	12	0	 
160074	13	2000	4
160074	14	0	 
160074	15	300	4
160074	16	0	 
160074	17	0	 
160074	18	12000	1
160074	19	0	 
160074	20	8000	1
160074	21	0	 
160074	22	0	 
160074	23	0	 
160074	24	0	 
160074	25	0	 
160074	26	0	 
160074	27	0	 
160074	28	0	 
160074	29	0	 
160074	30	0	 
160074	31	0	 
160074	32	0	 
160074	33	0	 
160075	1	500	 
160075	2	500	 
160075	3	500	4
160075	4	400	0
160075	5	40	 
160075	6	40	 
160075	7	100	3
160075	8	70	0
160075	9	140	0
160075	10	160	3
160075	11	0	 
160075	12	0	 
160075	13	500	0
160075	14	1100	4
160075	15	1500	3
160075	16	0	 
160075	17	30000	0
160075	18	1500	1
160075	19	0	 
160075	20	0	 
160075	21	0	 
160075	22	0	 
160075	23	0	 
160075	24	0	 
160075	25	0	 
160075	26	0	 
160075	27	0	 
160075	28	0	 
160075	29	0	 
160075	30	0	 
160075	31	0	 
160075	32	1300	1
160075	33	0	 
160076	1	350	 
160076	2	520	 
160076	3	0	 
160076	4	760	2
160076	5	125	 
160076	6	76	 
160076	7	0	 
160076	8	110	1
160076	9	385	1
160076	10	0	 
160076	11	0	 
160076	12	0	 
160076	13	0	 
160076	14	0	 
160076	15	970	1
160076	16	0	 
160076	17	0	 
160076	18	580	1
160076	19	0	 
160076	20	0	 
160076	21	0	 
160076	22	0	 
160076	23	0	 
160076	24	0	 
160076	25	0	 
160076	26	170	0
160076	27	0	 
160076	28	0	 
160076	29	0	 
160076	30	0	 
160076	31	0	 
160076	32	528	2
160076	33	0	 
160077	1	0	 
160077	2	0	 
160077	3	0	 
160077	4	0	 
160077	5	50	 
160077	6	50	 
160077	7	15	4
160077	8	15	4
160077	9	200	4
160077	10	200	4
160077	11	0	 
160077	12	0	 
160077	13	0	 
160077	14	0	 
160077	15	0	 
160077	16	0	 
160077	17	0	 
160077	18	0	 
160077	19	0	 
160077	20	0	 
160077	21	0	 
160077	22	0	 
160077	23	0	 
160077	24	0	 
160077	25	0	 
160077	26	0	 
160077	27	0	 
160077	28	0	 
160077	29	0	 
160077	30	0	 
160077	31	0	 
160077	32	580	4
160077	33	0	 
160078	1	300	 
160078	2	500	 
160078	3	200	0
160078	4	400	2
160078	5	75	 
160078	6	75	 
160078	7	100	0
160078	8	200	2
160078	9	335	2
160078	10	85	0
160078	11	315	4
160078	12	315	0
160078	13	1380	4
160078	14	900	0
160078	15	0	 
160078	16	0	 
160078	17	0	 
160078	18	3000	1
160078	19	0	 
160078	20	0	 
160078	21	0	 
160078	22	0	 
160078	23	0	 
160078	24	0	 
160078	25	0	 
160078	26	0	 
160078	27	0	 
160078	28	0	 
160078	29	0	 
160078	30	0	 
160078	31	0	 
160078	32	0	 
160078	33	0	 
160080	1	200	 
160080	2	300	 
160080	3	300	4
160080	4	0	 
160080	5	100	 
160080	6	150	 
160080	7	200	4
160080	8	0	 
160080	9	0	 
160080	10	220	4
160080	11	0	 
160080	12	0	 
160080	13	0	 
160080	14	720	4
160080	15	500	4
160080	16	0	 
160080	17	0	 
160080	18	2000	1
160080	19	0	 
160080	20	0	 
160080	21	0	 
160080	22	0	 
160080	23	0	 
160080	24	0	 
160080	25	0	 
160080	26	0	 
160080	27	0	 
160080	28	0	 
160080	29	0	 
160080	30	0	 
160080	31	0	 
160080	32	390	4
160080	33	0	 
160081	1	0	 
160081	2	300	 
160081	3	0	 
160081	4	200	4
160081	5	0	 
160081	6	30	 
160081	7	0	 
160081	8	30	4
160081	9	240	4
160081	10	0	 
160081	11	0	 
160081	12	0	 
160081	13	0	 
160081	14	0	 
160081	15	450	4
160081	16	0	 
160081	17	0	 
160081	18	0	 
160081	19	0	 
160081	20	0	 
160081	21	0	 
160081	22	0	 
160081	23	0	 
160081	24	0	 
160081	25	0	 
160081	26	0	 
160081	27	0	 
160081	28	0	 
160081	29	0	 
160081	30	0	 
160081	31	0	 
160081	32	290	4
160081	33	0	 
160082	1	200	 
160082	2	200	 
160082	3	1000	2
160082	4	0	 
160082	5	300	 
160082	6	50	 
160082	7	300	2
160082	8	0	 
160082	9	0	 
160082	10	460	2
160082	11	0	 
160082	12	730	2
160082	13	0	 
160082	14	3760	1
160082	15	700	2
160082	16	0	 
160082	17	500	1
160082	18	2000	1
160082	19	0	 
160082	20	0	 
160082	21	0	 
160082	22	0	 
160082	23	0	 
160082	24	0	 
160082	25	0	 
160082	26	0	 
160082	27	0	 
160082	28	0	 
160082	29	0	 
160082	30	0	 
160082	31	0	 
160082	32	0	 
160082	33	0	 
160083	1	700	 
160083	2	500	 
160083	3	0	 
160083	4	600	1
160083	5	100	 
160083	6	100	 
160083	7	0	 
160083	8	200	1
160083	9	600	1
160083	10	0	 
160083	11	0	 
160083	12	0	 
160083	13	4000	1
160083	14	0	 
160083	15	1000	1
160083	16	0	 
160083	17	0	 
160083	18	300	0
160083	19	0	 
160083	20	0	 
160083	21	0	 
160083	22	0	 
160083	23	0	 
160083	24	0	 
160083	25	0	 
160083	26	0	 
160083	27	0	 
160083	28	0	 
160083	29	0	 
160083	30	0	 
160083	31	0	 
160083	32	1880	1
160083	33	0	 
160084	1	2000	 
160084	2	3000	 
160084	3	0	 
160084	4	1500	4
160084	5	300	 
160084	6	300	 
160084	7	0	 
160084	8	400	4
160084	9	420	4
160084	10	0	 
160084	11	0	 
160084	12	0	 
160084	13	4400	4
160084	14	0	 
160084	15	1000	4
160084	16	0	 
160084	17	0	 
160084	18	2000	4
160084	19	0	 
160084	20	0	 
160084	21	0	 
160084	22	0	 
160084	23	800	4
160084	24	0	 
160084	25	0	 
160084	26	0	 
160084	27	0	 
160084	28	0	 
160084	29	0	 
160084	30	0	 
160084	31	0	 
160084	32	900	4
160084	33	0	 
160085	1	1500	 
160085	2	700	 
160085	3	0	 
160085	4	1000	2
160085	5	1000	 
160085	6	500	 
160085	7	0	 
160085	8	500	2
160085	9	380	3
160085	10	0	 
160085	11	0	 
160085	12	0	 
160085	13	3000	3
160085	14	0	 
160085	15	700	3
160085	16	0	 
160085	17	1200	1
160085	18	700	1
160085	19	0	 
160085	20	0	 
160085	21	0	 
160085	22	0	 
160085	23	0	 
160085	24	0	 
160085	25	0	 
160085	26	0	 
160085	27	0	 
160085	28	0	 
160085	29	0	 
160085	30	0	 
160085	31	0	 
160085	32	1050	1
160085	33	0	 
160086	1	100	 
160086	2	100	 
160086	3	300	3
160086	4	0	 
160086	5	40	 
160086	6	50	 
160086	7	100	2
160086	8	0	 
160086	9	0	 
160086	10	400	2
160086	11	0	 
160086	12	0	 
160086	13	0	 
160086	14	1500	2
160086	15	300	2
160086	16	0	 
160086	17	500	1
160086	18	500	1
160086	19	0	 
160086	20	0	 
160086	21	0	 
160086	22	0	 
160086	23	0	 
160086	24	0	 
160086	25	0	 
160086	26	0	 
160086	27	0	 
160086	28	0	 
160086	29	0	 
160086	30	0	 
160086	31	0	 
160086	32	580	2
160086	33	0	 
160088	1	0	 
160088	2	500	 
160088	3	0	 
160088	4	300	4
160088	5	0	 
160088	6	300	 
160088	7	0	 
160088	8	100	4
160088	9	222	4
160088	10	0	 
160088	11	0	 
160088	12	0	 
160088	13	720	4
160088	14	0	 
160088	15	400	4
160088	16	0	 
160088	17	0	 
160088	18	0	 
160088	19	0	 
160088	20	0	 
160088	21	0	 
160088	22	0	 
160088	23	0	 
160088	24	0	 
160088	25	0	 
160088	26	0	 
160088	27	0	 
160088	28	0	 
160088	29	0	 
160088	30	0	 
160088	31	0	 
160088	32	0	 
160088	33	0	 
160089	1	1000	 
160089	2	2000	 
160089	3	1000	4
160089	4	1000	4
160089	5	300	 
160089	6	500	 
160089	7	60	4
160089	8	100	4
160089	9	0	 
160089	10	250	4
160089	11	0	 
160089	12	0	 
160089	13	0	 
160089	14	8400	4
160089	15	500	4
160089	16	0	 
160089	17	0	 
160089	18	0	 
160089	19	0	 
160089	20	0	 
160089	21	0	 
160089	22	0	 
160089	23	0	 
160089	24	0	 
160089	25	0	 
160089	26	0	 
160089	27	0	 
160089	28	0	 
160089	29	0	 
160089	30	0	 
160089	31	0	 
160089	32	290	4
160089	33	0	 
160091	1	0	 
160091	2	2500	 
160091	3	1000	4
160091	4	1500	0
160091	5	0	 
160091	6	500	 
160091	7	500	4
160091	8	300	0
160091	9	270	0
160091	10	270	4
160091	11	0	 
160091	12	0	 
160091	13	0	 
160091	14	0	 
160091	15	1200	3
160091	16	0	 
160091	17	1000	1
160091	18	200	1
160091	19	0	 
160091	20	0	 
160091	21	0	 
160091	22	0	 
160091	23	0	 
160091	24	0	 
160091	25	0	 
160091	26	0	 
160091	27	0	 
160091	28	450	0
160091	29	0	 
160091	30	0	 
160091	31	0	 
160091	32	500	3
160091	33	0	 
160092	1	500	 
160092	2	500	 
160092	3	0	 
160092	4	1000	2
160092	5	200	 
160092	6	50	 
160092	7	0	 
160092	8	200	2
160092	9	350	3
160092	10	0	 
160092	11	0	 
160092	12	0	 
160092	13	1200	3
160092	14	0	 
160092	15	300	2
160092	16	0	 
160092	17	1000	0
160092	18	2000	1
160092	19	0	 
160092	20	0	 
160092	21	0	 
160092	22	0	 
160092	23	0	 
160092	24	0	 
160092	25	0	 
160092	26	0	 
160092	27	0	 
160092	28	0	 
160092	29	0	 
160092	30	0	 
160092	31	0	 
160092	32	580	2
160092	33	0	 
160093	1	1000	 
160093	2	700	 
160093	3	1500	2
160093	4	0	 
160093	5	300	 
160093	6	300	 
160093	7	500	2
160093	8	0	 
160093	9	0	 
160093	10	450	2
160093	11	0	 
160093	12	0	 
160093	13	0	 
160093	14	1470	2
160093	15	1000	2
160093	16	0	 
160093	17	500	0
160093	18	4000	1
160093	19	0	 
160093	20	0	 
160093	21	0	 
160093	22	0	 
160093	23	0	 
160093	24	0	 
160093	25	0	 
160093	26	0	 
160093	27	0	 
160093	28	0	 
160093	29	0	 
160093	30	0	 
160093	31	0	 
160093	32	1820	1
160093	33	0	 
160094	1	200	 
160094	2	200	 
160094	3	0	 
160094	4	500	2
160094	5	30	 
160094	6	60	 
160094	7	0	 
160094	8	200	2
160094	9	230	4
160094	10	0	 
160094	11	315	4
160094	12	0	 
160094	13	960	4
160094	14	0	 
160094	15	300	4
160094	16	0	 
160094	17	0	 
160094	18	1000	1
160094	19	0	 
160094	20	0	 
160094	21	0	 
160094	22	0	 
160094	23	0	 
160094	24	0	 
160094	25	0	 
160094	26	0	 
160094	27	0	 
160094	28	0	 
160094	29	0	 
160094	30	0	 
160094	31	0	 
160094	32	0	 
160094	33	0	 
160095	1	600	 
160095	2	750	 
160095	3	800	0
160095	4	450	4
160095	5	400	 
160095	6	200	 
160095	7	430	0
160095	8	220	4
160095	9	350	4
160095	10	250	0
160095	11	800	4
160095	12	100	0
160095	13	0	 
160095	14	0	 
160095	15	0	 
160095	16	0	 
160095	17	0	 
160095	18	350	1
160095	19	0	 
160095	20	0	 
160095	21	0	 
160095	22	0	 
160095	23	0	 
160095	24	0	 
160095	25	0	 
160095	26	0	 
160095	27	0	 
160095	28	150	4
160095	29	150	0
160095	30	0	 
160095	31	0	 
160095	32	-77	 
160095	33	0	 
160096	1	0	 
160096	2	200	 
160096	3	200	0
160096	4	200	4
160096	5	100	 
160096	6	50	 
160096	7	60	0
160096	8	60	4
160096	9	120	4
160096	10	120	0
160096	11	315	4
160096	12	0	 
160096	13	1400	4
160096	14	600	0
160096	15	450	2
160096	16	0	 
160096	17	200	0
160096	18	1000	1
160096	19	0	 
160096	20	0	 
160096	21	0	 
160096	22	0	 
160096	23	0	 
160096	24	0	 
160096	25	0	 
160096	26	0	 
160096	27	0	 
160096	28	0	 
160096	29	0	 
160096	30	0	 
160096	31	0	 
160096	32	0	 
160096	33	0	 
160097	1	0	 
160097	2	0	 
160097	3	800	1
160097	4	300	0
160097	5	200	 
160097	6	100	 
160097	7	500	1
160097	8	150	0
160097	9	170	0
160097	10	500	2
160097	11	0	 
160097	12	0	 
160097	13	0	 
160097	14	1470	2
160097	15	1200	1
160097	16	0	 
160097	17	15000	1
160097	18	2000	1
160097	19	0	 
160097	20	0	 
160097	21	0	 
160097	22	0	 
160097	23	0	 
160097	24	0	 
160097	25	0	 
160097	26	0	 
160097	27	0	 
160097	28	0	 
160097	29	0	 
160097	30	0	 
160097	31	0	 
160097	32	980	1
160097	33	0	 
160099	1	400	 
160099	2	400	 
160099	3	300	4
160099	4	300	0
160099	5	50	 
160099	6	50	 
160099	7	60	4
160099	8	60	0
160099	9	150	0
160099	10	150	4
160099	11	0	 
160099	12	0	 
160099	13	1600	0
160099	14	1600	4
160099	15	1600	2
160099	16	0	 
160099	17	0	 
160099	18	0	 
160099	19	0	 
160099	20	0	 
160099	21	0	 
160099	22	0	 
160099	23	0	 
160099	24	0	 
160099	25	0	 
160099	26	0	 
160099	27	0	 
160099	28	0	 
160099	29	0	 
160099	30	0	 
160099	31	0	 
160099	32	780	2
160099	33	0	 
160100	1	200	 
160100	2	200	 
160100	3	0	 
160100	4	1500	3
160100	5	100	 
160100	6	150	 
160100	7	0	 
160100	8	600	2
160100	9	220	4
160100	10	0	 
160100	11	0	 
160100	12	0	 
160100	13	800	4
160100	14	0	 
160100	15	500	4
160100	16	0	 
160100	17	10000	4
160100	18	1000	1
160100	19	0	 
160100	20	0	 
160100	21	0	 
160100	22	0	 
160100	23	0	 
160100	24	0	 
160100	25	0	 
160100	26	0	 
160100	27	0	 
160100	28	0	 
160100	29	0	 
160100	30	0	 
160100	31	0	 
160100	32	390	4
160100	33	0	 
160102	1	0	 
160102	2	1200	 
160102	3	0	 
160102	4	1500	1
160102	5	0	 
160102	6	200	 
160102	7	0	 
160102	8	200	2
160102	9	360	4
160102	10	0	 
160102	11	2000	4
160102	12	0	 
160102	13	3600	4
160102	14	0	 
160102	15	500	4
160102	16	0	 
160102	17	0	 
160102	18	100	0
160102	19	0	 
160102	20	0	 
160102	21	0	 
160102	22	0	 
160102	23	0	 
160102	24	0	 
160102	25	0	 
160102	26	0	 
160102	27	0	 
160102	28	0	 
160102	29	0	 
160102	30	0	 
160102	31	0	 
160102	32	290	4
160102	33	0	 
160104	1	0	 
160104	2	400	 
160104	3	1000	2
160104	4	0	 
160104	5	0	 
160104	6	260	 
160104	7	500	1
160104	8	0	 
160104	9	0	 
160104	10	230	4
160104	11	0	 
160104	12	960	2
160104	13	0	 
160104	14	13500	2
160104	15	700	1
160104	16	0	 
160104	17	0	 
160104	18	-77	 
160104	19	0	 
160104	20	0	 
160104	21	720	1
160104	22	500	2
160104	23	0	 
160104	24	0	 
160104	25	0	 
160104	26	0	 
160104	27	0	 
160104	28	0	 
160104	29	20	2
160104	30	0	 
160104	31	0	 
160104	32	760	2
160104	33	0	 
160107	1	300	 
160107	2	500	 
160107	3	500	0
160107	4	400	4
160107	5	300	 
160107	6	100	 
160107	7	150	0
160107	8	50	4
160107	9	280	4
160107	10	400	0
160107	11	0	 
160107	12	0	 
160107	13	-77	 
160107	14	-77	 
160107	15	500	1
160107	16	0	 
160107	17	0	 
160107	18	100	1
160107	19	0	 
160107	20	0	 
160107	21	0	 
160107	22	0	 
160107	23	0	 
160107	24	0	 
160107	25	0	 
160107	26	0	 
160107	27	0	 
160107	28	0	 
160107	29	0	 
160107	30	0	 
160107	31	0	 
160107	32	560	2
160107	33	0	 
160114	1	500	 
160114	2	1000	 
160114	3	500	4
160114	4	800	4
160114	5	100	 
160114	6	100	 
160114	7	200	4
160114	8	400	4
160114	9	200	4
160114	10	200	4
160114	11	0	 
160114	12	0	 
160114	13	1200	4
160114	14	800	4
160114	15	0	 
160114	16	0	 
160114	17	0	 
160114	18	0	 
160114	19	0	 
160114	20	0	 
160114	21	0	 
160114	22	0	 
160114	23	0	 
160114	24	0	 
160114	25	0	 
160114	26	0	 
160114	27	0	 
160114	28	0	 
160114	29	0	 
160114	30	0	 
160114	31	0	 
160114	32	880	4
160114	33	0	 
170001	1	2000	 
170001	2	0	 
170001	3	0	 
170001	4	600	4
170001	5	1500	 
